JKV_AZONOSITO,SZAVAZOKOR,JELOLT,SZAVAZAT,TIPUS,LISTA
72605,12_065_008,,0,LISTAS,KIS_EGYUTT14
72605,12_065_008,,0,LISTAS,KIS_KISGAZDA
72605,12_065_008,,0,LISTAS,KIS_JESZ
72605,12_065_008,,0,LISTAS,KIS_KTI
72605,12_065_008,,0,LISTAS,KIS_MCP
72605,12_065_008,,0,LISTAS,KIS_OSSZEFOGAS
72605,12_065_008,,0,LISTAS,KIS_SERES
72605,12_065_008,,0,LISTAS,KIS_UDP
72605,12_065_008,,0,LISTAS,KIS_UMP
72605,12_065_008,,0,LISTAS,KIS_ZOLDEKPARJTA
72607,12_065_009,,145,LISTAS,FIDESZ
72607,12_065_009,,114,LISTAS,OSSZEFOGAS14
72607,12_065_009,,68,LISTAS,JOBBIK
72607,12_065_009,,15,LISTAS,LMP
72607,12_065_009,,4,LISTAS,KIS_NEMELADO
72607,12_065_009,,2,LISTAS,KIS_MUNKAS
72607,12_065_009,,2,LISTAS,KIS_SERES
72607,12_065_009,,2,LISTAS,KIS_SZOCDEM
72607,12_065_009,,2,LISTAS,KIS_ZOLDEKPARJTA
72607,12_065_009,,1,LISTAS,KIS_JESZ
72607,12_065_009,,1,LISTAS,KIS_KTI
72607,12_065_009,,1,LISTAS,KIS_OSSZEFOGAS
72607,12_065_009,,1,LISTAS,KIS_SEM
72607,12_065_009,,0,LISTAS,KIS_EGYUTT14
72607,12_065_009,,0,LISTAS,KIS_KISGAZDA
72607,12_065_009,,0,LISTAS,KIS_MCP
72607,12_065_009,,0,LISTAS,KIS_UDP
72607,12_065_009,,0,LISTAS,KIS_UMP
72609,12_065_010,,283,LISTAS,FIDESZ
72609,12_065_010,,215,LISTAS,OSSZEFOGAS14
72609,12_065_010,,111,LISTAS,JOBBIK
72609,12_065_010,,30,LISTAS,LMP
72609,12_065_010,,11,LISTAS,KIS_NEMELADO
72609,12_065_010,,7,LISTAS,KIS_SERES
72609,12_065_010,,5,LISTAS,KIS_SZOCDEM
72609,12_065_010,,3,LISTAS,KIS_ZOLDEKPARJTA
72609,12_065_010,,2,LISTAS,KIS_EGYUTT14
72609,12_065_010,,2,LISTAS,KIS_SEM
72609,12_065_010,,1,LISTAS,KIS_JESZ
72609,12_065_010,,1,LISTAS,KIS_KTI
72609,12_065_010,,1,LISTAS,KIS_MCP
72609,12_065_010,,1,LISTAS,KIS_MUNKAS
72609,12_065_010,,1,LISTAS,KIS_OSSZEFOGAS
72609,12_065_010,,0,LISTAS,KIS_KISGAZDA
72609,12_065_010,,0,LISTAS,KIS_UDP
72609,12_065_010,,0,LISTAS,KIS_UMP
72611,12_065_011,,234,LISTAS,FIDESZ
72611,12_065_011,,212,LISTAS,OSSZEFOGAS14
72611,12_065_011,,94,LISTAS,JOBBIK
72611,12_065_011,,30,LISTAS,LMP
72611,12_065_011,,9,LISTAS,KIS_NEMELADO
72611,12_065_011,,4,LISTAS,KIS_SERES
72611,12_065_011,,3,LISTAS,KIS_MUNKAS
72611,12_065_011,,2,LISTAS,KIS_JESZ
72611,12_065_011,,2,LISTAS,KIS_OSSZEFOGAS
72611,12_065_011,,2,LISTAS,KIS_SEM
72611,12_065_011,,2,LISTAS,KIS_SZOCDEM
72611,12_065_011,,1,LISTAS,KIS_EGYUTT14
72611,12_065_011,,1,LISTAS,KIS_UMP
72611,12_065_011,,1,LISTAS,KIS_ZOLDEKPARJTA
72611,12_065_011,,0,LISTAS,KIS_KISGAZDA
72611,12_065_011,,0,LISTAS,KIS_KTI
72611,12_065_011,,0,LISTAS,KIS_MCP
72611,12_065_011,,0,LISTAS,KIS_UDP
72613,12_065_012,,245,LISTAS,FIDESZ
72613,12_065_012,,233,LISTAS,OSSZEFOGAS14
72613,12_065_012,,160,LISTAS,JOBBIK
72613,12_065_012,,44,LISTAS,LMP
72613,12_065_012,,8,LISTAS,KIS_MUNKAS
72613,12_065_012,,7,LISTAS,KIS_NEMELADO
72613,12_065_012,,4,LISTAS,KIS_ZOLDEKPARJTA
72613,12_065_012,,3,LISTAS,KIS_SEM
72613,12_065_012,,2,LISTAS,KIS_JESZ
72613,12_065_012,,2,LISTAS,KIS_OSSZEFOGAS
72613,12_065_012,,1,LISTAS,KIS_KTI
72613,12_065_012,,1,LISTAS,KIS_MCP
72613,12_065_012,,1,LISTAS,KIS_SERES
72613,12_065_012,,1,LISTAS,KIS_SZOCDEM
72613,12_065_012,,0,LISTAS,KIS_EGYUTT14
72613,12_065_012,,0,LISTAS,KIS_KISGAZDA
72613,12_065_012,,0,LISTAS,KIS_UDP
72613,12_065_012,,0,LISTAS,KIS_UMP
72615,12_065_013,,250,LISTAS,FIDESZ
72615,12_065_013,,213,LISTAS,OSSZEFOGAS14
72615,12_065_013,,103,LISTAS,JOBBIK
72615,12_065_013,,57,LISTAS,LMP
72615,12_065_013,,14,LISTAS,KIS_NEMELADO
72615,12_065_013,,6,LISTAS,KIS_SEM
72615,12_065_013,,4,LISTAS,KIS_SERES
72615,12_065_013,,3,LISTAS,KIS_EGYUTT14
72615,12_065_013,,3,LISTAS,KIS_ZOLDEKPARJTA
72615,12_065_013,,2,LISTAS,KIS_KTI
72615,12_065_013,,1,LISTAS,KIS_KISGAZDA
72615,12_065_013,,1,LISTAS,KIS_JESZ
72615,12_065_013,,1,LISTAS,KIS_OSSZEFOGAS
72615,12_065_013,,1,LISTAS,KIS_SZOCDEM
72615,12_065_013,,0,LISTAS,KIS_MCP
72615,12_065_013,,0,LISTAS,KIS_MUNKAS
72615,12_065_013,,0,LISTAS,KIS_UDP
72615,12_065_013,,0,LISTAS,KIS_UMP
72617,12_065_014,,200,LISTAS,FIDESZ
72617,12_065_014,,144,LISTAS,OSSZEFOGAS14
72617,12_065_014,,116,LISTAS,JOBBIK
72617,12_065_014,,31,LISTAS,LMP
72617,12_065_014,,6,LISTAS,KIS_NEMELADO
72617,12_065_014,,5,LISTAS,KIS_MUNKAS
72617,12_065_014,,4,LISTAS,KIS_EGYUTT14
72617,12_065_014,,4,LISTAS,KIS_SZOCDEM
72617,12_065_014,,3,LISTAS,KIS_SEM
72617,12_065_014,,2,LISTAS,KIS_ZOLDEKPARJTA
72617,12_065_014,,1,LISTAS,KIS_JESZ
72617,12_065_014,,1,LISTAS,KIS_KTI
72617,12_065_014,,1,LISTAS,KIS_OSSZEFOGAS
72617,12_065_014,,1,LISTAS,KIS_SERES
72617,12_065_014,,0,LISTAS,KIS_KISGAZDA
72617,12_065_014,,0,LISTAS,KIS_MCP
72617,12_065_014,,0,LISTAS,KIS_UDP
72617,12_065_014,,0,LISTAS,KIS_UMP
72619,12_065_015,,150,LISTAS,OSSZEFOGAS14
72619,12_065_015,,126,LISTAS,FIDESZ
72619,12_065_015,,88,LISTAS,JOBBIK
72619,12_065_015,,23,LISTAS,LMP
72619,12_065_015,,7,LISTAS,KIS_NEMELADO
72619,12_065_015,,6,LISTAS,KIS_SZOCDEM
72619,12_065_015,,4,LISTAS,KIS_SERES
72619,12_065_015,,3,LISTAS,KIS_SEM
72619,12_065_015,,2,LISTAS,KIS_JESZ
72619,12_065_015,,2,LISTAS,KIS_MUNKAS
72619,12_065_015,,1,LISTAS,KIS_KISGAZDA
72619,12_065_015,,0,LISTAS,KIS_EGYUTT14
72619,12_065_015,,0,LISTAS,KIS_KTI
72619,12_065_015,,0,LISTAS,KIS_MCP
72619,12_065_015,,0,LISTAS,KIS_OSSZEFOGAS
72619,12_065_015,,0,LISTAS,KIS_UDP
72619,12_065_015,,0,LISTAS,KIS_UMP
72619,12_065_015,,0,LISTAS,KIS_ZOLDEKPARJTA
72621,12_065_016,,146,LISTAS,OSSZEFOGAS14
72621,12_065_016,,142,LISTAS,FIDESZ
72621,12_065_016,,86,LISTAS,JOBBIK
72621,12_065_016,,38,LISTAS,LMP
72621,12_065_016,,6,LISTAS,KIS_NEMELADO
72621,12_065_016,,3,LISTAS,KIS_EGYUTT14
72621,12_065_016,,3,LISTAS,KIS_SEM
72621,12_065_016,,2,LISTAS,KIS_MUNKAS
72621,12_065_016,,1,LISTAS,KIS_KTI
72621,12_065_016,,1,LISTAS,KIS_MCP
72621,12_065_016,,1,LISTAS,KIS_SERES
72621,12_065_016,,1,LISTAS,KIS_SZOCDEM
72621,12_065_016,,1,LISTAS,KIS_ZOLDEKPARJTA
72621,12_065_016,,0,LISTAS,KIS_KISGAZDA
72621,12_065_016,,0,LISTAS,KIS_JESZ
72621,12_065_016,,0,LISTAS,KIS_OSSZEFOGAS
72621,12_065_016,,0,LISTAS,KIS_UDP
72621,12_065_016,,0,LISTAS,KIS_UMP
72623,12_065_017,,252,LISTAS,FIDESZ
72623,12_065_017,,243,LISTAS,OSSZEFOGAS14
72623,12_065_017,,146,LISTAS,JOBBIK
72623,12_065_017,,48,LISTAS,LMP
72623,12_065_017,,6,LISTAS,KIS_NEMELADO
72623,12_065_017,,5,LISTAS,KIS_MUNKAS
72623,12_065_017,,5,LISTAS,KIS_SERES
72623,12_065_017,,4,LISTAS,KIS_JESZ
72623,12_065_017,,4,LISTAS,KIS_KTI
72623,12_065_017,,3,LISTAS,KIS_ZOLDEKPARJTA
72623,12_065_017,,2,LISTAS,KIS_SEM
72623,12_065_017,,2,LISTAS,KIS_SZOCDEM
72623,12_065_017,,1,LISTAS,KIS_EGYUTT14
72623,12_065_017,,1,LISTAS,KIS_KISGAZDA
72623,12_065_017,,1,LISTAS,KIS_UDP
72623,12_065_017,,0,LISTAS,KIS_MCP
72623,12_065_017,,0,LISTAS,KIS_OSSZEFOGAS
72623,12_065_017,,0,LISTAS,KIS_UMP
72625,12_065_018,,273,LISTAS,OSSZEFOGAS14
72625,12_065_018,,270,LISTAS,FIDESZ
72625,12_065_018,,116,LISTAS,JOBBIK
72625,12_065_018,,48,LISTAS,LMP
72625,12_065_018,,16,LISTAS,KIS_NEMELADO
72625,12_065_018,,7,LISTAS,KIS_MUNKAS
72625,12_065_018,,3,LISTAS,KIS_SERES
72625,12_065_018,,2,LISTAS,KIS_SEM
72625,12_065_018,,2,LISTAS,KIS_SZOCDEM
72625,12_065_018,,2,LISTAS,KIS_ZOLDEKPARJTA
72625,12_065_018,,1,LISTAS,KIS_EGYUTT14
72625,12_065_018,,1,LISTAS,KIS_KISGAZDA
72625,12_065_018,,1,LISTAS,KIS_KTI
72625,12_065_018,,1,LISTAS,KIS_UDP
72625,12_065_018,,0,LISTAS,KIS_JESZ
72625,12_065_018,,0,LISTAS,KIS_MCP
72625,12_065_018,,0,LISTAS,KIS_OSSZEFOGAS
72625,12_065_018,,0,LISTAS,KIS_UMP
72627,12_065_019,,312,LISTAS,FIDESZ
72627,12_065_019,,245,LISTAS,OSSZEFOGAS14
72627,12_065_019,,128,LISTAS,JOBBIK
72627,12_065_019,,51,LISTAS,LMP
72627,12_065_019,,6,LISTAS,KIS_NEMELADO
72627,12_065_019,,5,LISTAS,KIS_ZOLDEKPARJTA
72627,12_065_019,,4,LISTAS,KIS_MUNKAS
72627,12_065_019,,3,LISTAS,KIS_KTI
72627,12_065_019,,3,LISTAS,KIS_OSSZEFOGAS
72627,12_065_019,,3,LISTAS,KIS_SEM
72627,12_065_019,,3,LISTAS,KIS_SERES
72627,12_065_019,,2,LISTAS,KIS_EGYUTT14
72627,12_065_019,,2,LISTAS,KIS_JESZ
72627,12_065_019,,1,LISTAS,KIS_KISGAZDA
72627,12_065_019,,1,LISTAS,KIS_MCP
72627,12_065_019,,0,LISTAS,KIS_SZOCDEM
72627,12_065_019,,0,LISTAS,KIS_UDP
72627,12_065_019,,0,LISTAS,KIS_UMP
72629,12_065_020,,235,LISTAS,FIDESZ
72629,12_065_020,,175,LISTAS,OSSZEFOGAS14
72629,12_065_020,,113,LISTAS,JOBBIK
72629,12_065_020,,27,LISTAS,LMP
72629,12_065_020,,7,LISTAS,KIS_ZOLDEKPARJTA
72629,12_065_020,,6,LISTAS,KIS_NEMELADO
72629,12_065_020,,5,LISTAS,KIS_SEM
72629,12_065_020,,4,LISTAS,KIS_MUNKAS
72629,12_065_020,,4,LISTAS,KIS_SERES
72629,12_065_020,,2,LISTAS,KIS_KTI
72629,12_065_020,,1,LISTAS,KIS_KISGAZDA
72629,12_065_020,,1,LISTAS,KIS_SZOCDEM
72629,12_065_020,,1,LISTAS,KIS_UDP
72629,12_065_020,,1,LISTAS,KIS_UMP
72629,12_065_020,,0,LISTAS,KIS_EGYUTT14
72629,12_065_020,,0,LISTAS,KIS_JESZ
72629,12_065_020,,0,LISTAS,KIS_MCP
72629,12_065_020,,0,LISTAS,KIS_OSSZEFOGAS
72631,12_065_021,,231,LISTAS,OSSZEFOGAS14
72631,12_065_021,,199,LISTAS,FIDESZ
72631,12_065_021,,76,LISTAS,JOBBIK
72631,12_065_021,,36,LISTAS,LMP
72631,12_065_021,,15,LISTAS,KIS_NEMELADO
72631,12_065_021,,5,LISTAS,KIS_SZOCDEM
72631,12_065_021,,4,LISTAS,KIS_MUNKAS
72631,12_065_021,,4,LISTAS,KIS_ZOLDEKPARJTA
72631,12_065_021,,3,LISTAS,KIS_EGYUTT14
72631,12_065_021,,3,LISTAS,KIS_KTI
72631,12_065_021,,3,LISTAS,KIS_SEM
72631,12_065_021,,2,LISTAS,KIS_SERES
72631,12_065_021,,0,LISTAS,KIS_KISGAZDA
72631,12_065_021,,0,LISTAS,KIS_JESZ
72631,12_065_021,,0,LISTAS,KIS_MCP
72631,12_065_021,,0,LISTAS,KIS_OSSZEFOGAS
72631,12_065_021,,0,LISTAS,KIS_UDP
72631,12_065_021,,0,LISTAS,KIS_UMP
72633,12_065_022,,243,LISTAS,OSSZEFOGAS14
72633,12_065_022,,143,LISTAS,FIDESZ
72633,12_065_022,,107,LISTAS,JOBBIK
72633,12_065_022,,43,LISTAS,LMP
72633,12_065_022,,4,LISTAS,KIS_NEMELADO
72633,12_065_022,,4,LISTAS,KIS_MUNKAS
72633,12_065_022,,4,LISTAS,KIS_SZOCDEM
72633,12_065_022,,3,LISTAS,KIS_EGYUTT14
72633,12_065_022,,2,LISTAS,KIS_SERES
72633,12_065_022,,1,LISTAS,KIS_KTI
72633,12_065_022,,1,LISTAS,KIS_OSSZEFOGAS
72633,12_065_022,,1,LISTAS,KIS_SEM
72633,12_065_022,,1,LISTAS,KIS_UMP
72633,12_065_022,,1,LISTAS,KIS_ZOLDEKPARJTA
72633,12_065_022,,0,LISTAS,KIS_KISGAZDA
72633,12_065_022,,0,LISTAS,KIS_JESZ
72633,12_065_022,,0,LISTAS,KIS_MCP
72633,12_065_022,,0,LISTAS,KIS_UDP
72635,12_065_023,,245,LISTAS,OSSZEFOGAS14
72635,12_065_023,,178,LISTAS,FIDESZ
72635,12_065_023,,120,LISTAS,JOBBIK
72635,12_065_023,,27,LISTAS,LMP
72635,12_065_023,,8,LISTAS,KIS_MUNKAS
72635,12_065_023,,5,LISTAS,KIS_OSSZEFOGAS
72635,12_065_023,,4,LISTAS,KIS_NEMELADO
72635,12_065_023,,4,LISTAS,KIS_SERES
72635,12_065_023,,4,LISTAS,KIS_ZOLDEKPARJTA
72635,12_065_023,,3,LISTAS,KIS_SEM
72635,12_065_023,,3,LISTAS,KIS_SZOCDEM
72635,12_065_023,,2,LISTAS,KIS_EGYUTT14
72635,12_065_023,,1,LISTAS,KIS_KISGAZDA
72635,12_065_023,,1,LISTAS,KIS_JESZ
72635,12_065_023,,1,LISTAS,KIS_UMP
72635,12_065_023,,0,LISTAS,KIS_KTI
72635,12_065_023,,0,LISTAS,KIS_MCP
72635,12_065_023,,0,LISTAS,KIS_UDP
72637,12_065_024,,213,LISTAS,OSSZEFOGAS14
72637,12_065_024,,186,LISTAS,FIDESZ
72637,12_065_024,,79,LISTAS,JOBBIK
72637,12_065_024,,35,LISTAS,LMP
72637,12_065_024,,8,LISTAS,KIS_MUNKAS
72637,12_065_024,,6,LISTAS,KIS_SEM
72637,12_065_024,,5,LISTAS,KIS_JESZ
72637,12_065_024,,3,LISTAS,KIS_EGYUTT14
72637,12_065_024,,3,LISTAS,KIS_KTI
72637,12_065_024,,3,LISTAS,KIS_SERES
72637,12_065_024,,2,LISTAS,KIS_ZOLDEKPARJTA
72637,12_065_024,,1,LISTAS,KIS_NEMELADO
72637,12_065_024,,1,LISTAS,KIS_MCP
72637,12_065_024,,1,LISTAS,KIS_OSSZEFOGAS
72637,12_065_024,,1,LISTAS,KIS_SZOCDEM
72637,12_065_024,,0,LISTAS,KIS_KISGAZDA
72637,12_065_024,,0,LISTAS,KIS_UDP
72637,12_065_024,,0,LISTAS,KIS_UMP
72639,12_065_025,,488,LISTAS,FIDESZ
72639,12_065_025,,409,LISTAS,OSSZEFOGAS14
72639,12_065_025,,263,LISTAS,JOBBIK
72639,12_065_025,,154,LISTAS,LMP
72639,12_065_025,,10,LISTAS,KIS_NEMELADO
72639,12_065_025,,8,LISTAS,KIS_ZOLDEKPARJTA
72639,12_065_025,,7,LISTAS,KIS_JESZ
72639,12_065_025,,6,LISTAS,KIS_MUNKAS
72639,12_065_025,,6,LISTAS,KIS_SERES
72639,12_065_025,,4,LISTAS,KIS_OSSZEFOGAS
72639,12_065_025,,4,LISTAS,KIS_SEM
72639,12_065_025,,3,LISTAS,KIS_EGYUTT14
72639,12_065_025,,3,LISTAS,KIS_SZOCDEM
72639,12_065_025,,2,LISTAS,KIS_KTI
72639,12_065_025,,1,LISTAS,KIS_KISGAZDA
72639,12_065_025,,1,LISTAS,KIS_MCP
72639,12_065_025,,0,LISTAS,KIS_UDP
72639,12_065_025,,0,LISTAS,KIS_UMP
72641,12_065_026,,162,LISTAS,FIDESZ
72641,12_065_026,,138,LISTAS,OSSZEFOGAS14
72641,12_065_026,,100,LISTAS,JOBBIK
72641,12_065_026,,25,LISTAS,LMP
72641,12_065_026,,5,LISTAS,KIS_JESZ
72641,12_065_026,,3,LISTAS,KIS_NEMELADO
72641,12_065_026,,3,LISTAS,KIS_MUNKAS
72641,12_065_026,,3,LISTAS,KIS_SZOCDEM
72641,12_065_026,,2,LISTAS,KIS_OSSZEFOGAS
72641,12_065_026,,2,LISTAS,KIS_SERES
72641,12_065_026,,1,LISTAS,KIS_KISGAZDA
72641,12_065_026,,1,LISTAS,KIS_SEM
72641,12_065_026,,1,LISTAS,KIS_ZOLDEKPARJTA
72641,12_065_026,,0,LISTAS,KIS_EGYUTT14
72641,12_065_026,,0,LISTAS,KIS_KTI
72641,12_065_026,,0,LISTAS,KIS_MCP
72641,12_065_026,,0,LISTAS,KIS_UDP
72641,12_065_026,,0,LISTAS,KIS_UMP
72643,12_065_027,,225,LISTAS,OSSZEFOGAS14
72643,12_065_027,,197,LISTAS,FIDESZ
72643,12_065_027,,100,LISTAS,JOBBIK
72643,12_065_027,,28,LISTAS,LMP
72643,12_065_027,,8,LISTAS,KIS_MUNKAS
72643,12_065_027,,6,LISTAS,KIS_NEMELADO
72643,12_065_027,,5,LISTAS,KIS_SZOCDEM
72643,12_065_027,,4,LISTAS,KIS_KTI
72643,12_065_027,,2,LISTAS,KIS_SEM
72643,12_065_027,,1,LISTAS,KIS_EGYUTT14
72643,12_065_027,,1,LISTAS,KIS_JESZ
72643,12_065_027,,1,LISTAS,KIS_OSSZEFOGAS
72643,12_065_027,,1,LISTAS,KIS_UMP
72643,12_065_027,,0,LISTAS,KIS_KISGAZDA
72643,12_065_027,,0,LISTAS,KIS_MCP
72643,12_065_027,,0,LISTAS,KIS_SERES
72643,12_065_027,,0,LISTAS,KIS_UDP
72643,12_065_027,,0,LISTAS,KIS_ZOLDEKPARJTA
72645,12_065_028,,212,LISTAS,OSSZEFOGAS14
72645,12_065_028,,211,LISTAS,FIDESZ
72645,12_065_028,,137,LISTAS,JOBBIK
72645,12_065_028,,30,LISTAS,LMP
72645,12_065_028,,4,LISTAS,KIS_JESZ
72645,12_065_028,,4,LISTAS,KIS_SEM
72645,12_065_028,,2,LISTAS,KIS_NEMELADO
72645,12_065_028,,2,LISTAS,KIS_KTI
72645,12_065_028,,2,LISTAS,KIS_MUNKAS
72645,12_065_028,,2,LISTAS,KIS_ZOLDEKPARJTA
72645,12_065_028,,1,LISTAS,KIS_EGYUTT14
72645,12_065_028,,1,LISTAS,KIS_SERES
72645,12_065_028,,1,LISTAS,KIS_SZOCDEM
72645,12_065_028,,0,LISTAS,KIS_KISGAZDA
72645,12_065_028,,0,LISTAS,KIS_MCP
72645,12_065_028,,0,LISTAS,KIS_OSSZEFOGAS
72645,12_065_028,,0,LISTAS,KIS_UDP
72645,12_065_028,,0,LISTAS,KIS_UMP
72647,12_065_029,,246,LISTAS,OSSZEFOGAS14
72647,12_065_029,,172,LISTAS,FIDESZ
72647,12_065_029,,98,LISTAS,JOBBIK
72647,12_065_029,,26,LISTAS,LMP
72647,12_065_029,,5,LISTAS,KIS_NEMELADO
72647,12_065_029,,5,LISTAS,KIS_MUNKAS
72647,12_065_029,,4,LISTAS,KIS_SZOCDEM
72647,12_065_029,,3,LISTAS,KIS_SERES
72647,12_065_029,,2,LISTAS,KIS_KISGAZDA
72647,12_065_029,,2,LISTAS,KIS_SEM
72647,12_065_029,,1,LISTAS,KIS_EGYUTT14
72647,12_065_029,,1,LISTAS,KIS_OSSZEFOGAS
72647,12_065_029,,1,LISTAS,KIS_ZOLDEKPARJTA
72647,12_065_029,,0,LISTAS,KIS_JESZ
72647,12_065_029,,0,LISTAS,KIS_KTI
72647,12_065_029,,0,LISTAS,KIS_MCP
72647,12_065_029,,0,LISTAS,KIS_UDP
72647,12_065_029,,0,LISTAS,KIS_UMP
72649,12_065_030,,213,LISTAS,OSSZEFOGAS14
72649,12_065_030,,174,LISTAS,FIDESZ
72649,12_065_030,,93,LISTAS,JOBBIK
72649,12_065_030,,27,LISTAS,LMP
72649,12_065_030,,6,LISTAS,KIS_NEMELADO
72649,12_065_030,,6,LISTAS,KIS_MUNKAS
72649,12_065_030,,3,LISTAS,KIS_SERES
72649,12_065_030,,3,LISTAS,KIS_SZOCDEM
72649,12_065_030,,2,LISTAS,KIS_EGYUTT14
72649,12_065_030,,2,LISTAS,KIS_ZOLDEKPARJTA
72649,12_065_030,,1,LISTAS,KIS_KISGAZDA
72649,12_065_030,,1,LISTAS,KIS_KTI
72649,12_065_030,,0,LISTAS,KIS_JESZ
72649,12_065_030,,0,LISTAS,KIS_MCP
72649,12_065_030,,0,LISTAS,KIS_OSSZEFOGAS
72649,12_065_030,,0,LISTAS,KIS_SEM
72649,12_065_030,,0,LISTAS,KIS_UDP
72649,12_065_030,,0,LISTAS,KIS_UMP
72651,12_065_031,,191,LISTAS,OSSZEFOGAS14
72651,12_065_031,,177,LISTAS,FIDESZ
72651,12_065_031,,114,LISTAS,JOBBIK
72651,12_065_031,,36,LISTAS,LMP
72651,12_065_031,,9,LISTAS,KIS_NEMELADO
72651,12_065_031,,7,LISTAS,KIS_MUNKAS
72651,12_065_031,,4,LISTAS,KIS_ZOLDEKPARJTA
72651,12_065_031,,3,LISTAS,KIS_SEM
72651,12_065_031,,2,LISTAS,KIS_KTI
72651,12_065_031,,2,LISTAS,KIS_SERES
72651,12_065_031,,1,LISTAS,KIS_EGYUTT14
72651,12_065_031,,1,LISTAS,KIS_SZOCDEM
72651,12_065_031,,0,LISTAS,KIS_KISGAZDA
72651,12_065_031,,0,LISTAS,KIS_JESZ
72651,12_065_031,,0,LISTAS,KIS_MCP
72651,12_065_031,,0,LISTAS,KIS_OSSZEFOGAS
72651,12_065_031,,0,LISTAS,KIS_UDP
72651,12_065_031,,0,LISTAS,KIS_UMP
72653,12_065_032,,208,LISTAS,OSSZEFOGAS14
72653,12_065_032,,164,LISTAS,FIDESZ
72653,12_065_032,,110,LISTAS,JOBBIK
72653,12_065_032,,37,LISTAS,LMP
72653,12_065_032,,8,LISTAS,KIS_MUNKAS
72653,12_065_032,,7,LISTAS,KIS_NEMELADO
72653,12_065_032,,3,LISTAS,KIS_JESZ
72653,12_065_032,,3,LISTAS,KIS_ZOLDEKPARJTA
72653,12_065_032,,2,LISTAS,KIS_SEM
72653,12_065_032,,2,LISTAS,KIS_SERES
72653,12_065_032,,2,LISTAS,KIS_SZOCDEM
72653,12_065_032,,1,LISTAS,KIS_EGYUTT14
72653,12_065_032,,0,LISTAS,KIS_KISGAZDA
72653,12_065_032,,0,LISTAS,KIS_KTI
72653,12_065_032,,0,LISTAS,KIS_MCP
72653,12_065_032,,0,LISTAS,KIS_OSSZEFOGAS
72653,12_065_032,,0,LISTAS,KIS_UDP
72653,12_065_032,,0,LISTAS,KIS_UMP
72655,12_065_033,,202,LISTAS,OSSZEFOGAS14
72655,12_065_033,,177,LISTAS,FIDESZ
72655,12_065_033,,101,LISTAS,JOBBIK
72655,12_065_033,,29,LISTAS,LMP
72655,12_065_033,,7,LISTAS,KIS_NEMELADO
72655,12_065_033,,3,LISTAS,KIS_JESZ
72655,12_065_033,,3,LISTAS,KIS_MUNKAS
72655,12_065_033,,3,LISTAS,KIS_SZOCDEM
72655,12_065_033,,1,LISTAS,KIS_MCP
72655,12_065_033,,1,LISTAS,KIS_SERES
72655,12_065_033,,1,LISTAS,KIS_ZOLDEKPARJTA
72655,12_065_033,,0,LISTAS,KIS_EGYUTT14
72655,12_065_033,,0,LISTAS,KIS_KISGAZDA
72655,12_065_033,,0,LISTAS,KIS_KTI
72655,12_065_033,,0,LISTAS,KIS_OSSZEFOGAS
72655,12_065_033,,0,LISTAS,KIS_SEM
72655,12_065_033,,0,LISTAS,KIS_UDP
72655,12_065_033,,0,LISTAS,KIS_UMP
72857,12_065_034,,234,LISTAS,OSSZEFOGAS14
72857,12_065_034,,176,LISTAS,FIDESZ
72857,12_065_034,,116,LISTAS,JOBBIK
72857,12_065_034,,31,LISTAS,LMP
72857,12_065_034,,6,LISTAS,KIS_MUNKAS
72857,12_065_034,,3,LISTAS,KIS_SERES
72857,12_065_034,,3,LISTAS,KIS_ZOLDEKPARJTA
72857,12_065_034,,2,LISTAS,KIS_NEMELADO
72857,12_065_034,,2,LISTAS,KIS_KTI
72857,12_065_034,,2,LISTAS,KIS_SEM
72857,12_065_034,,1,LISTAS,KIS_EGYUTT14
72857,12_065_034,,1,LISTAS,KIS_OSSZEFOGAS
72857,12_065_034,,1,LISTAS,KIS_SZOCDEM
72857,12_065_034,,0,LISTAS,KIS_KISGAZDA
72857,12_065_034,,0,LISTAS,KIS_JESZ
72857,12_065_034,,0,LISTAS,KIS_MCP
72857,12_065_034,,0,LISTAS,KIS_UDP
72857,12_065_034,,0,LISTAS,KIS_UMP
72859,12_065_035,,215,LISTAS,OSSZEFOGAS14
72859,12_065_035,,184,LISTAS,FIDESZ
72859,12_065_035,,117,LISTAS,JOBBIK
72859,12_065_035,,37,LISTAS,LMP
72859,12_065_035,,13,LISTAS,KIS_MUNKAS
72859,12_065_035,,7,LISTAS,KIS_JESZ
72859,12_065_035,,5,LISTAS,KIS_SEM
72859,12_065_035,,5,LISTAS,KIS_SERES
72859,12_065_035,,4,LISTAS,KIS_NEMELADO
72859,12_065_035,,1,LISTAS,KIS_KISGAZDA
72859,12_065_035,,1,LISTAS,KIS_KTI
72859,12_065_035,,1,LISTAS,KIS_OSSZEFOGAS
72859,12_065_035,,1,LISTAS,KIS_SZOCDEM
72859,12_065_035,,1,LISTAS,KIS_UDP
72859,12_065_035,,1,LISTAS,KIS_UMP
72859,12_065_035,,1,LISTAS,KIS_ZOLDEKPARJTA
72859,12_065_035,,0,LISTAS,KIS_EGYUTT14
72859,12_065_035,,0,LISTAS,KIS_MCP
72917,12_065_036,,229,LISTAS,OSSZEFOGAS14
72917,12_065_036,,170,LISTAS,FIDESZ
72917,12_065_036,,140,LISTAS,JOBBIK
72917,12_065_036,,29,LISTAS,LMP
72917,12_065_036,,7,LISTAS,KIS_NEMELADO
