JKV_AZONOSITO,SZAVAZOKOR,JELOLT,SZAVAZAT,TIPUS,LISTA
227786,01_002_041,HORVÁTH DIÁNA,13,EGYENI,MEMO
227786,01_002_041,LÁZ JÓZSEF,1,EGYENI,KIS_NORMALIS
227788,01_002_042,TORDAI BENCE,332,EGYENI,OSSZEFOGAS22
227788,01_002_042,DR. GÓR CSABA,255,EGYENI,FIDESZ
227788,01_002_042,JUHÁSZ VERONIKA,24,EGYENI,MKKP
227788,01_002_042,NAGY ATTILA,11,EGYENI,MIHAZANK
227788,01_002_042,HORVÁTH DIÁNA,6,EGYENI,MEMO
227788,01_002_042,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227790,01_002_043,TORDAI BENCE,328,EGYENI,OSSZEFOGAS22
227790,01_002_043,DR. GÓR CSABA,277,EGYENI,FIDESZ
227790,01_002_043,JUHÁSZ VERONIKA,20,EGYENI,MKKP
227790,01_002_043,NAGY ATTILA,14,EGYENI,MIHAZANK
227790,01_002_043,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227790,01_002_043,HORVÁTH DIÁNA,2,EGYENI,MEMO
227792,01_002_044,DR. GÓR CSABA,367,EGYENI,FIDESZ
227792,01_002_044,TORDAI BENCE,338,EGYENI,OSSZEFOGAS22
227792,01_002_044,JUHÁSZ VERONIKA,36,EGYENI,MKKP
227792,01_002_044,NAGY ATTILA,21,EGYENI,MIHAZANK
227792,01_002_044,HORVÁTH DIÁNA,4,EGYENI,MEMO
227792,01_002_044,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227794,01_002_045,DR. GÓR CSABA,354,EGYENI,FIDESZ
227794,01_002_045,TORDAI BENCE,303,EGYENI,OSSZEFOGAS22
227794,01_002_045,NAGY ATTILA,19,EGYENI,MIHAZANK
227794,01_002_045,JUHÁSZ VERONIKA,12,EGYENI,MKKP
227794,01_002_045,HORVÁTH DIÁNA,9,EGYENI,MEMO
227794,01_002_045,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227796,01_002_046,TORDAI BENCE,354,EGYENI,OSSZEFOGAS22
227796,01_002_046,DR. GÓR CSABA,317,EGYENI,FIDESZ
227796,01_002_046,JUHÁSZ VERONIKA,32,EGYENI,MKKP
227796,01_002_046,NAGY ATTILA,26,EGYENI,MIHAZANK
227796,01_002_046,HORVÁTH DIÁNA,13,EGYENI,MEMO
227796,01_002_046,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227798,01_002_047,TORDAI BENCE,352,EGYENI,OSSZEFOGAS22
227798,01_002_047,DR. GÓR CSABA,317,EGYENI,FIDESZ
227798,01_002_047,NAGY ATTILA,23,EGYENI,MIHAZANK
227798,01_002_047,JUHÁSZ VERONIKA,21,EGYENI,MKKP
227798,01_002_047,LÁZ JÓZSEF,6,EGYENI,KIS_NORMALIS
227798,01_002_047,HORVÁTH DIÁNA,5,EGYENI,MEMO
227800,01_002_048,DR. GÓR CSABA,358,EGYENI,FIDESZ
227800,01_002_048,TORDAI BENCE,342,EGYENI,OSSZEFOGAS22
227800,01_002_048,JUHÁSZ VERONIKA,34,EGYENI,MKKP
227800,01_002_048,NAGY ATTILA,18,EGYENI,MIHAZANK
227800,01_002_048,HORVÁTH DIÁNA,2,EGYENI,MEMO
227800,01_002_048,LÁZ JÓZSEF,1,EGYENI,KIS_NORMALIS
227802,01_002_049,TORDAI BENCE,333,EGYENI,OSSZEFOGAS22
227802,01_002_049,DR. GÓR CSABA,297,EGYENI,FIDESZ
227802,01_002_049,JUHÁSZ VERONIKA,28,EGYENI,MKKP
227802,01_002_049,NAGY ATTILA,10,EGYENI,MIHAZANK
227802,01_002_049,HORVÁTH DIÁNA,6,EGYENI,MEMO
227802,01_002_049,LÁZ JÓZSEF,1,EGYENI,KIS_NORMALIS
227804,01_002_050,HAJNAL MIKLÓS,342,EGYENI,OSSZEFOGAS22
227804,01_002_050,DR. FÜRJES BALÁZS,242,EGYENI,FIDESZ
227804,01_002_050,KOVÁCS GERGELY,30,EGYENI,MKKP
227804,01_002_050,DR. GRUNDTNER ANDRÁS,22,EGYENI,MIHAZANK
227804,01_002_050,HAJDU MÁRIA,8,EGYENI,FUGGETLEN
227804,01_002_050,JENEI DÁVID,7,EGYENI,MEMO
227806,01_002_051,DR. FÜRJES BALÁZS,301,EGYENI,FIDESZ
227806,01_002_051,HAJNAL MIKLÓS,227,EGYENI,OSSZEFOGAS22
227806,01_002_051,KOVÁCS GERGELY,30,EGYENI,MKKP
227806,01_002_051,HAJDU MÁRIA,9,EGYENI,FUGGETLEN
227806,01_002_051,DR. GRUNDTNER ANDRÁS,6,EGYENI,MIHAZANK
227806,01_002_051,JENEI DÁVID,4,EGYENI,MEMO
227808,01_002_052,HAJNAL MIKLÓS,237,EGYENI,OSSZEFOGAS22
227808,01_002_052,DR. FÜRJES BALÁZS,234,EGYENI,FIDESZ
227808,01_002_052,KOVÁCS GERGELY,30,EGYENI,MKKP
227808,01_002_052,DR. GRUNDTNER ANDRÁS,9,EGYENI,MIHAZANK
227808,01_002_052,HAJDU MÁRIA,6,EGYENI,FUGGETLEN
227808,01_002_052,JENEI DÁVID,4,EGYENI,MEMO
227810,01_002_053,DR. FÜRJES BALÁZS,259,EGYENI,FIDESZ
227810,01_002_053,HAJNAL MIKLÓS,250,EGYENI,OSSZEFOGAS22
227810,01_002_053,KOVÁCS GERGELY,24,EGYENI,MKKP
227810,01_002_053,DR. GRUNDTNER ANDRÁS,9,EGYENI,MIHAZANK
227810,01_002_053,HAJDU MÁRIA,6,EGYENI,FUGGETLEN
227810,01_002_053,JENEI DÁVID,2,EGYENI,MEMO
227812,01_002_054,HAJNAL MIKLÓS,377,EGYENI,OSSZEFOGAS22
227812,01_002_054,DR. FÜRJES BALÁZS,326,EGYENI,FIDESZ
227812,01_002_054,KOVÁCS GERGELY,32,EGYENI,MKKP
227812,01_002_054,DR. GRUNDTNER ANDRÁS,17,EGYENI,MIHAZANK
227812,01_002_054,HAJDU MÁRIA,11,EGYENI,FUGGETLEN
227812,01_002_054,JENEI DÁVID,7,EGYENI,MEMO
227814,01_002_055,HAJNAL MIKLÓS,352,EGYENI,OSSZEFOGAS22
227814,01_002_055,DR. FÜRJES BALÁZS,284,EGYENI,FIDESZ
227814,01_002_055,KOVÁCS GERGELY,32,EGYENI,MKKP
227814,01_002_055,DR. GRUNDTNER ANDRÁS,18,EGYENI,MIHAZANK
227814,01_002_055,HAJDU MÁRIA,8,EGYENI,FUGGETLEN
227814,01_002_055,JENEI DÁVID,4,EGYENI,MEMO
227816,01_002_056,HAJNAL MIKLÓS,278,EGYENI,OSSZEFOGAS22
227816,01_002_056,DR. FÜRJES BALÁZS,246,EGYENI,FIDESZ
227816,01_002_056,KOVÁCS GERGELY,27,EGYENI,MKKP
227816,01_002_056,DR. GRUNDTNER ANDRÁS,11,EGYENI,MIHAZANK
227816,01_002_056,HAJDU MÁRIA,7,EGYENI,FUGGETLEN
227816,01_002_056,JENEI DÁVID,3,EGYENI,MEMO
227818,01_002_057,HAJNAL MIKLÓS,324,EGYENI,OSSZEFOGAS22
227818,01_002_057,DR. FÜRJES BALÁZS,225,EGYENI,FIDESZ
227818,01_002_057,KOVÁCS GERGELY,29,EGYENI,MKKP
227818,01_002_057,DR. GRUNDTNER ANDRÁS,11,EGYENI,MIHAZANK
227818,01_002_057,HAJDU MÁRIA,8,EGYENI,FUGGETLEN
227818,01_002_057,JENEI DÁVID,6,EGYENI,MEMO
227820,01_002_058,HAJNAL MIKLÓS,341,EGYENI,OSSZEFOGAS22
227820,01_002_058,DR. FÜRJES BALÁZS,259,EGYENI,FIDESZ
227820,01_002_058,KOVÁCS GERGELY,32,EGYENI,MKKP
227820,01_002_058,DR. GRUNDTNER ANDRÁS,12,EGYENI,MIHAZANK
227820,01_002_058,JENEI DÁVID,10,EGYENI,MEMO
227820,01_002_058,HAJDU MÁRIA,8,EGYENI,FUGGETLEN
227822,01_002_059,HAJNAL MIKLÓS,347,EGYENI,OSSZEFOGAS22
227822,01_002_059,DR. FÜRJES BALÁZS,214,EGYENI,FIDESZ
227822,01_002_059,KOVÁCS GERGELY,27,EGYENI,MKKP
227822,01_002_059,DR. GRUNDTNER ANDRÁS,14,EGYENI,MIHAZANK
227822,01_002_059,HAJDU MÁRIA,7,EGYENI,FUGGETLEN
227822,01_002_059,JENEI DÁVID,5,EGYENI,MEMO
227824,01_002_060,HAJNAL MIKLÓS,319,EGYENI,OSSZEFOGAS22
227824,01_002_060,DR. FÜRJES BALÁZS,218,EGYENI,FIDESZ
227824,01_002_060,KOVÁCS GERGELY,31,EGYENI,MKKP
227824,01_002_060,DR. GRUNDTNER ANDRÁS,16,EGYENI,MIHAZANK
227824,01_002_060,HAJDU MÁRIA,4,EGYENI,FUGGETLEN
227824,01_002_060,JENEI DÁVID,3,EGYENI,MEMO
227826,01_002_061,HAJNAL MIKLÓS,367,EGYENI,OSSZEFOGAS22
227826,01_002_061,DR. FÜRJES BALÁZS,249,EGYENI,FIDESZ
227826,01_002_061,KOVÁCS GERGELY,32,EGYENI,MKKP
227826,01_002_061,DR. GRUNDTNER ANDRÁS,18,EGYENI,MIHAZANK
227826,01_002_061,HAJDU MÁRIA,9,EGYENI,FUGGETLEN
227826,01_002_061,JENEI DÁVID,2,EGYENI,MEMO
227828,01_002_062,HAJNAL MIKLÓS,240,EGYENI,OSSZEFOGAS22
227828,01_002_062,DR. FÜRJES BALÁZS,169,EGYENI,FIDESZ
227828,01_002_062,KOVÁCS GERGELY,26,EGYENI,MKKP
227828,01_002_062,DR. GRUNDTNER ANDRÁS,14,EGYENI,MIHAZANK
227828,01_002_062,HAJDU MÁRIA,12,EGYENI,FUGGETLEN
227828,01_002_062,JENEI DÁVID,4,EGYENI,MEMO
227830,01_002_063,HAJNAL MIKLÓS,340,EGYENI,OSSZEFOGAS22
227830,01_002_063,DR. FÜRJES BALÁZS,239,EGYENI,FIDESZ
227830,01_002_063,KOVÁCS GERGELY,30,EGYENI,MKKP
227830,01_002_063,DR. GRUNDTNER ANDRÁS,15,EGYENI,MIHAZANK
227830,01_002_063,HAJDU MÁRIA,7,EGYENI,FUGGETLEN
227830,01_002_063,JENEI DÁVID,4,EGYENI,MEMO
227832,01_002_064,HAJNAL MIKLÓS,299,EGYENI,OSSZEFOGAS22
227832,01_002_064,DR. FÜRJES BALÁZS,248,EGYENI,FIDESZ
227832,01_002_064,KOVÁCS GERGELY,36,EGYENI,MKKP
227832,01_002_064,DR. GRUNDTNER ANDRÁS,13,EGYENI,MIHAZANK
227832,01_002_064,HAJDU MÁRIA,8,EGYENI,FUGGETLEN
227832,01_002_064,JENEI DÁVID,6,EGYENI,MEMO
227834,01_002_065,HAJNAL MIKLÓS,337,EGYENI,OSSZEFOGAS22
227834,01_002_065,DR. FÜRJES BALÁZS,260,EGYENI,FIDESZ
227834,01_002_065,KOVÁCS GERGELY,43,EGYENI,MKKP
227834,01_002_065,DR. GRUNDTNER ANDRÁS,12,EGYENI,MIHAZANK
227834,01_002_065,JENEI DÁVID,6,EGYENI,MEMO
227834,01_002_065,HAJDU MÁRIA,6,EGYENI,FUGGETLEN
227836,01_002_066,HAJNAL MIKLÓS,348,EGYENI,OSSZEFOGAS22
227836,01_002_066,DR. FÜRJES BALÁZS,317,EGYENI,FIDESZ
227836,01_002_066,KOVÁCS GERGELY,53,EGYENI,MKKP
227836,01_002_066,DR. GRUNDTNER ANDRÁS,19,EGYENI,MIHAZANK
227836,01_002_066,HAJDU MÁRIA,11,EGYENI,FUGGETLEN
227836,01_002_066,JENEI DÁVID,3,EGYENI,MEMO
227838,01_002_067,DR. FÜRJES BALÁZS,270,EGYENI,FIDESZ
227838,01_002_067,HAJNAL MIKLÓS,246,EGYENI,OSSZEFOGAS22
227838,01_002_067,KOVÁCS GERGELY,27,EGYENI,MKKP
227838,01_002_067,DR. GRUNDTNER ANDRÁS,19,EGYENI,MIHAZANK
227838,01_002_067,JENEI DÁVID,8,EGYENI,MEMO
227838,01_002_067,HAJDU MÁRIA,8,EGYENI,FUGGETLEN
227840,01_002_068,HAJNAL MIKLÓS,296,EGYENI,OSSZEFOGAS22
227840,01_002_068,DR. FÜRJES BALÁZS,245,EGYENI,FIDESZ
227840,01_002_068,KOVÁCS GERGELY,40,EGYENI,MKKP
227840,01_002_068,DR. GRUNDTNER ANDRÁS,13,EGYENI,MIHAZANK
227840,01_002_068,JENEI DÁVID,9,EGYENI,MEMO
227840,01_002_068,HAJDU MÁRIA,8,EGYENI,FUGGETLEN
227842,01_002_069,DR. FÜRJES BALÁZS,308,EGYENI,FIDESZ
227842,01_002_069,HAJNAL MIKLÓS,298,EGYENI,OSSZEFOGAS22
227842,01_002_069,KOVÁCS GERGELY,34,EGYENI,MKKP
227842,01_002_069,DR. GRUNDTNER ANDRÁS,17,EGYENI,MIHAZANK
227842,01_002_069,JENEI DÁVID,7,EGYENI,MEMO
227842,01_002_069,HAJDU MÁRIA,6,EGYENI,FUGGETLEN
227844,01_002_070,HAJNAL MIKLÓS,312,EGYENI,OSSZEFOGAS22
227844,01_002_070,DR. FÜRJES BALÁZS,278,EGYENI,FIDESZ
227844,01_002_070,KOVÁCS GERGELY,42,EGYENI,MKKP
227844,01_002_070,DR. GRUNDTNER ANDRÁS,16,EGYENI,MIHAZANK
227844,01_002_070,HAJDU MÁRIA,5,EGYENI,FUGGETLEN
227844,01_002_070,JENEI DÁVID,5,EGYENI,MEMO
227846,01_002_071,HAJNAL MIKLÓS,321,EGYENI,OSSZEFOGAS22
227846,01_002_071,DR. FÜRJES BALÁZS,263,EGYENI,FIDESZ
227846,01_002_071,KOVÁCS GERGELY,27,EGYENI,MKKP
227846,01_002_071,HAJDU MÁRIA,12,EGYENI,FUGGETLEN
227846,01_002_071,DR. GRUNDTNER ANDRÁS,9,EGYENI,MIHAZANK
227846,01_002_071,JENEI DÁVID,7,EGYENI,MEMO
227848,01_002_072,HAJNAL MIKLÓS,317,EGYENI,OSSZEFOGAS22
227848,01_002_072,DR. FÜRJES BALÁZS,288,EGYENI,FIDESZ
227848,01_002_072,KOVÁCS GERGELY,41,EGYENI,MKKP
227848,01_002_072,DR. GRUNDTNER ANDRÁS,20,EGYENI,MIHAZANK
227848,01_002_072,HAJDU MÁRIA,14,EGYENI,FUGGETLEN
227848,01_002_072,JENEI DÁVID,12,EGYENI,MEMO
227850,01_002_073,HAJNAL MIKLÓS,334,EGYENI,OSSZEFOGAS22
227850,01_002_073,DR. FÜRJES BALÁZS,283,EGYENI,FIDESZ
227850,01_002_073,KOVÁCS GERGELY,37,EGYENI,MKKP
227850,01_002_073,DR. GRUNDTNER ANDRÁS,13,EGYENI,MIHAZANK
227850,01_002_073,HAJDU MÁRIA,11,EGYENI,FUGGETLEN
227850,01_002_073,JENEI DÁVID,4,EGYENI,MEMO
227852,01_002_074,HAJNAL MIKLÓS,295,EGYENI,OSSZEFOGAS22
227852,01_002_074,DR. FÜRJES BALÁZS,268,EGYENI,FIDESZ
227852,01_002_074,KOVÁCS GERGELY,28,EGYENI,MKKP
227852,01_002_074,DR. GRUNDTNER ANDRÁS,15,EGYENI,MIHAZANK
227852,01_002_074,JENEI DÁVID,7,EGYENI,MEMO
227852,01_002_074,HAJDU MÁRIA,4,EGYENI,FUGGETLEN
227854,01_003_001,TORDAI BENCE,377,EGYENI,OSSZEFOGAS22
227854,01_003_001,DR. GÓR CSABA,279,EGYENI,FIDESZ
227854,01_003_001,JUHÁSZ VERONIKA,34,EGYENI,MKKP
227854,01_003_001,NAGY ATTILA,15,EGYENI,MIHAZANK
227854,01_003_001,HORVÁTH DIÁNA,6,EGYENI,MEMO
227854,01_003_001,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227856,01_003_002,TORDAI BENCE,317,EGYENI,OSSZEFOGAS22
227856,01_003_002,DR. GÓR CSABA,245,EGYENI,FIDESZ
227856,01_003_002,JUHÁSZ VERONIKA,31,EGYENI,MKKP
227856,01_003_002,NAGY ATTILA,15,EGYENI,MIHAZANK
227856,01_003_002,HORVÁTH DIÁNA,7,EGYENI,MEMO
227856,01_003_002,LÁZ JÓZSEF,5,EGYENI,KIS_NORMALIS
227858,01_003_003,TORDAI BENCE,398,EGYENI,OSSZEFOGAS22
227858,01_003_003,DR. GÓR CSABA,246,EGYENI,FIDESZ
227858,01_003_003,JUHÁSZ VERONIKA,35,EGYENI,MKKP
227858,01_003_003,NAGY ATTILA,21,EGYENI,MIHAZANK
227858,01_003_003,HORVÁTH DIÁNA,10,EGYENI,MEMO
227858,01_003_003,LÁZ JÓZSEF,7,EGYENI,KIS_NORMALIS
227860,01_003_004,TORDAI BENCE,400,EGYENI,OSSZEFOGAS22
227860,01_003_004,DR. GÓR CSABA,279,EGYENI,FIDESZ
227860,01_003_004,JUHÁSZ VERONIKA,34,EGYENI,MKKP
227860,01_003_004,NAGY ATTILA,23,EGYENI,MIHAZANK
227860,01_003_004,HORVÁTH DIÁNA,6,EGYENI,MEMO
227860,01_003_004,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227862,01_003_005,TORDAI BENCE,268,EGYENI,OSSZEFOGAS22
227862,01_003_005,DR. GÓR CSABA,237,EGYENI,FIDESZ
227862,01_003_005,JUHÁSZ VERONIKA,31,EGYENI,MKKP
227862,01_003_005,NAGY ATTILA,19,EGYENI,MIHAZANK
227862,01_003_005,HORVÁTH DIÁNA,12,EGYENI,MEMO
227862,01_003_005,LÁZ JÓZSEF,4,EGYENI,KIS_NORMALIS
227864,01_003_006,TORDAI BENCE,342,EGYENI,OSSZEFOGAS22
227864,01_003_006,DR. GÓR CSABA,297,EGYENI,FIDESZ
227864,01_003_006,JUHÁSZ VERONIKA,59,EGYENI,MKKP
227864,01_003_006,NAGY ATTILA,21,EGYENI,MIHAZANK
227864,01_003_006,HORVÁTH DIÁNA,5,EGYENI,MEMO
227864,01_003_006,LÁZ JÓZSEF,4,EGYENI,KIS_NORMALIS
227866,01_003_007,TORDAI BENCE,329,EGYENI,OSSZEFOGAS22
227866,01_003_007,DR. GÓR CSABA,276,EGYENI,FIDESZ
227866,01_003_007,JUHÁSZ VERONIKA,30,EGYENI,MKKP
227866,01_003_007,NAGY ATTILA,21,EGYENI,MIHAZANK
227866,01_003_007,HORVÁTH DIÁNA,15,EGYENI,MEMO
227866,01_003_007,LÁZ JÓZSEF,10,EGYENI,KIS_NORMALIS
227868,01_003_008,TORDAI BENCE,312,EGYENI,OSSZEFOGAS22
227868,01_003_008,DR. GÓR CSABA,211,EGYENI,FIDESZ
227868,01_003_008,JUHÁSZ VERONIKA,25,EGYENI,MKKP
227868,01_003_008,NAGY ATTILA,18,EGYENI,MIHAZANK
227868,01_003_008,HORVÁTH DIÁNA,14,EGYENI,MEMO
227868,01_003_008,LÁZ JÓZSEF,2,EGYENI,KIS_NORMALIS
227870,01_003_009,TORDAI BENCE,368,EGYENI,OSSZEFOGAS22
227870,01_003_009,DR. GÓR CSABA,248,EGYENI,FIDESZ
227870,01_003_009,JUHÁSZ VERONIKA,39,EGYENI,MKKP
227870,01_003_009,NAGY ATTILA,20,EGYENI,MIHAZANK
227870,01_003_009,HORVÁTH DIÁNA,10,EGYENI,MEMO
227870,01_003_009,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227872,01_003_010,TORDAI BENCE,339,EGYENI,OSSZEFOGAS22
227872,01_003_010,DR. GÓR CSABA,260,EGYENI,FIDESZ
227872,01_003_010,JUHÁSZ VERONIKA,31,EGYENI,MKKP
227872,01_003_010,NAGY ATTILA,15,EGYENI,MIHAZANK
227872,01_003_010,HORVÁTH DIÁNA,11,EGYENI,MEMO
227872,01_003_010,LÁZ JÓZSEF,4,EGYENI,KIS_NORMALIS
227874,01_003_011,TORDAI BENCE,373,EGYENI,OSSZEFOGAS22
227874,01_003_011,DR. GÓR CSABA,241,EGYENI,FIDESZ
227874,01_003_011,JUHÁSZ VERONIKA,29,EGYENI,MKKP
227874,01_003_011,NAGY ATTILA,28,EGYENI,MIHAZANK
227874,01_003_011,HORVÁTH DIÁNA,10,EGYENI,MEMO
227874,01_003_011,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227876,01_003_012,DR. GÓR CSABA,354,EGYENI,FIDESZ
227876,01_003_012,TORDAI BENCE,345,EGYENI,OSSZEFOGAS22
227876,01_003_012,JUHÁSZ VERONIKA,22,EGYENI,MKKP
227876,01_003_012,NAGY ATTILA,11,EGYENI,MIHAZANK
227876,01_003_012,HORVÁTH DIÁNA,6,EGYENI,MEMO
227876,01_003_012,LÁZ JÓZSEF,2,EGYENI,KIS_NORMALIS
227878,01_003_013,TORDAI BENCE,383,EGYENI,OSSZEFOGAS22
227878,01_003_013,DR. GÓR CSABA,297,EGYENI,FIDESZ
227878,01_003_013,JUHÁSZ VERONIKA,23,EGYENI,MKKP
227878,01_003_013,NAGY ATTILA,12,EGYENI,MIHAZANK
227878,01_003_013,HORVÁTH DIÁNA,10,EGYENI,MEMO
227878,01_003_013,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227880,01_003_014,TORDAI BENCE,346,EGYENI,OSSZEFOGAS22
227880,01_003_014,DR. GÓR CSABA,275,EGYENI,FIDESZ
227880,01_003_014,NAGY ATTILA,26,EGYENI,MIHAZANK
227880,01_003_014,JUHÁSZ VERONIKA,20,EGYENI,MKKP
227880,01_003_014,HORVÁTH DIÁNA,10,EGYENI,MEMO
227880,01_003_014,LÁZ JÓZSEF,2,EGYENI,KIS_NORMALIS
227882,01_003_015,TORDAI BENCE,321,EGYENI,OSSZEFOGAS22
227882,01_003_015,DR. GÓR CSABA,263,EGYENI,FIDESZ
227882,01_003_015,JUHÁSZ VERONIKA,25,EGYENI,MKKP
227882,01_003_015,NAGY ATTILA,8,EGYENI,MIHAZANK
227882,01_003_015,HORVÁTH DIÁNA,4,EGYENI,MEMO
227882,01_003_015,LÁZ JÓZSEF,1,EGYENI,KIS_NORMALIS
227884,01_003_016,TORDAI BENCE,343,EGYENI,OSSZEFOGAS22
227884,01_003_016,DR. GÓR CSABA,264,EGYENI,FIDESZ
227884,01_003_016,NAGY ATTILA,26,EGYENI,MIHAZANK
227884,01_003_016,JUHÁSZ VERONIKA,19,EGYENI,MKKP
227884,01_003_016,HORVÁTH DIÁNA,5,EGYENI,MEMO
227884,01_003_016,LÁZ JÓZSEF,1,EGYENI,KIS_NORMALIS
227886,01_003_017,TORDAI BENCE,378,EGYENI,OSSZEFOGAS22
227886,01_003_017,DR. GÓR CSABA,285,EGYENI,FIDESZ
227886,01_003_017,JUHÁSZ VERONIKA,21,EGYENI,MKKP
227886,01_003_017,NAGY ATTILA,16,EGYENI,MIHAZANK
227886,01_003_017,HORVÁTH DIÁNA,14,EGYENI,MEMO
227886,01_003_017,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227888,01_003_018,TORDAI BENCE,401,EGYENI,OSSZEFOGAS22
227888,01_003_018,DR. GÓR CSABA,321,EGYENI,FIDESZ
227888,01_003_018,JUHÁSZ VERONIKA,27,EGYENI,MKKP
227888,01_003_018,NAGY ATTILA,18,EGYENI,MIHAZANK
227888,01_003_018,HORVÁTH DIÁNA,8,EGYENI,MEMO
227888,01_003_018,LÁZ JÓZSEF,4,EGYENI,KIS_NORMALIS
227890,01_003_019,TORDAI BENCE,539,EGYENI,OSSZEFOGAS22
227890,01_003_019,DR. GÓR CSABA,408,EGYENI,FIDESZ
227890,01_003_019,NAGY ATTILA,32,EGYENI,MIHAZANK
227890,01_003_019,JUHÁSZ VERONIKA,20,EGYENI,MKKP
227890,01_003_019,HORVÁTH DIÁNA,11,EGYENI,MEMO
227892,01_003_020,TORDAI BENCE,511,EGYENI,OSSZEFOGAS22
227892,01_003_020,DR. GÓR CSABA,423,EGYENI,FIDESZ
227892,01_003_020,JUHÁSZ VERONIKA,45,EGYENI,MKKP
227892,01_003_020,NAGY ATTILA,30,EGYENI,MIHAZANK
227892,01_003_020,HORVÁTH DIÁNA,20,EGYENI,MEMO
227892,01_003_020,LÁZ JÓZSEF,5,EGYENI,KIS_NORMALIS
227894,01_003_021,TORDAI BENCE,371,EGYENI,OSSZEFOGAS22
227894,01_003_021,DR. GÓR CSABA,305,EGYENI,FIDESZ
227894,01_003_021,NAGY ATTILA,37,EGYENI,MIHAZANK
227894,01_003_021,JUHÁSZ VERONIKA,37,EGYENI,MKKP
227894,01_003_021,HORVÁTH DIÁNA,14,EGYENI,MEMO
227894,01_003_021,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227896,01_003_022,TORDAI BENCE,533,EGYENI,OSSZEFOGAS22
227896,01_003_022,DR. GÓR CSABA,432,EGYENI,FIDESZ
227896,01_003_022,JUHÁSZ VERONIKA,31,EGYENI,MKKP
227896,01_003_022,NAGY ATTILA,26,EGYENI,MIHAZANK
227896,01_003_022,HORVÁTH DIÁNA,8,EGYENI,MEMO
227898,01_003_023,TORDAI BENCE,408,EGYENI,OSSZEFOGAS22
227898,01_003_023,DR. GÓR CSABA,243,EGYENI,FIDESZ
227898,01_003_023,JUHÁSZ VERONIKA,25,EGYENI,MKKP
227898,01_003_023,NAGY ATTILA,18,EGYENI,MIHAZANK
227898,01_003_023,HORVÁTH DIÁNA,10,EGYENI,MEMO
227898,01_003_023,LÁZ JÓZSEF,2,EGYENI,KIS_NORMALIS
227900,01_003_024,TORDAI BENCE,416,EGYENI,OSSZEFOGAS22
227900,01_003_024,DR. GÓR CSABA,293,EGYENI,FIDESZ
227900,01_003_024,JUHÁSZ VERONIKA,33,EGYENI,MKKP
227900,01_003_024,NAGY ATTILA,28,EGYENI,MIHAZANK
227900,01_003_024,HORVÁTH DIÁNA,11,EGYENI,MEMO
227900,01_003_024,LÁZ JÓZSEF,4,EGYENI,KIS_NORMALIS
227902,01_003_025,TORDAI BENCE,243,EGYENI,OSSZEFOGAS22
227902,01_003_025,DR. GÓR CSABA,242,EGYENI,FIDESZ
227902,01_003_025,JUHÁSZ VERONIKA,22,EGYENI,MKKP
227902,01_003_025,NAGY ATTILA,21,EGYENI,MIHAZANK
227902,01_003_025,HORVÁTH DIÁNA,9,EGYENI,MEMO
227902,01_003_025,LÁZ JÓZSEF,5,EGYENI,KIS_NORMALIS
227904,01_003_026,TORDAI BENCE,313,EGYENI,OSSZEFOGAS22
227904,01_003_026,DR. GÓR CSABA,240,EGYENI,FIDESZ
227904,01_003_026,JUHÁSZ VERONIKA,19,EGYENI,MKKP
227904,01_003_026,NAGY ATTILA,18,EGYENI,MIHAZANK
227904,01_003_026,HORVÁTH DIÁNA,7,EGYENI,MEMO
227904,01_003_026,LÁZ JÓZSEF,1,EGYENI,KIS_NORMALIS
227906,01_003_027,TORDAI BENCE,354,EGYENI,OSSZEFOGAS22
227906,01_003_027,DR. GÓR CSABA,290,EGYENI,FIDESZ
227906,01_003_027,JUHÁSZ VERONIKA,26,EGYENI,MKKP
227906,01_003_027,NAGY ATTILA,24,EGYENI,MIHAZANK
227906,01_003_027,HORVÁTH DIÁNA,5,EGYENI,MEMO
227906,01_003_027,LÁZ JÓZSEF,3,EGYENI,KIS_NORMALIS
227908,01_003_028,TORDAI BENCE,319,EGYENI,OSSZEFOGAS22
227908,01_003_028,DR. GÓR CSABA,315,EGYENI,FIDESZ
227908,01_003_028,JUHÁSZ VERONIKA,34,EGYENI,MKKP
227908,01_003_028,NAGY ATTILA,16,EGYENI,MIHAZANK
227908,01_003_028,HORVÁTH DIÁNA,9,EGYENI,MEMO
227908,01_003_028,LÁZ JÓZSEF,2,EGYENI,KIS_NORMALIS
227910,01_003_029,DR. GÓR CSABA,345,EGYENI,FIDESZ
227910,01_003_029,TORDAI BENCE,307,EGYENI,OSSZEFOGAS22
