megye,település,sorszám,evk,számlKijelölt,átjKijelölt,átjel,átjelInnen,honos,induló,összesen
17,010,001,01,N,I,6,15,868,895,874
17,010,002,01,N,N,0,7,830,832,830
17,011,001,02,N,I,96,21,631,668,727
17,011,002,02,N,N,0,17,631,649,631
17,011,003,02,N,N,0,17,600,619,600
17,011,004,02,N,N,0,17,625,636,625
17,011,005,02,N,N,0,19,611,638,611
17,011,006,02,N,N,0,16,636,656,636
17,011,007,02,N,N,0,18,645,668,645
17,011,008,02,N,N,0,19,656,682,656
17,011,009,02,N,N,0,23,587,608,587
17,011,010,02,N,N,0,31,595,633,595
17,011,011,02,N,N,0,6,660,661,660
17,011,012,02,N,N,0,27,645,672,645
17,011,013,02,N,N,0,13,645,670,645
17,011,014,02,N,N,0,25,605,636,605
17,011,015,02,N,N,0,18,913,937,913
17,011,016,02,N,N,0,7,256,262,256
17,011,017,02,N,N,0,1,113,105,113
17,012,001,02,N,I,4,6,368,378,372
17,013,001,03,N,N,0,14,742,759,742
17,013,002,03,N,I,36,16,697,718,733
17,013,003,03,N,N,0,14,680,694,680
17,014,001,02,N,I,3,6,743,748,746
17,015,001,02,N,I,2,8,215,224,217
17,016,001,02,N,I,4,14,642,662,646
17,017,001,02,N,I,9,22,787,821,796
17,017,002,02,N,N,0,0,134,135,134
17,018,001,01,N,I,21,19,808,841,829
17,018,002,01,N,N,0,12,773,788,773
17,018,003,01,N,N,0,22,793,839,793
17,018,004,01,N,N,0,22,757,779,757
17,019,001,02,N,I,6,3,252,261,258
17,020,001,02,N,N,0,20,669,694,669
17,020,002,02,N,N,0,29,796,837,796
17,020,003,02,N,N,0,29,772,804,772
17,020,004,02,N,N,0,17,880,901,880
17,020,005,02,N,N,0,20,622,648,622
17,020,006,02,N,N,0,17,517,536,517
17,020,007,02,N,N,0,14,564,581,564
17,020,008,02,N,N,0,20,757,778,757
17,020,009,02,N,N,0,30,792,832,792
17,020,010,02,N,N,0,29,845,885,845
17,020,011,02,N,N,0,19,726,748,726
17,020,012,02,N,I,141,9,506,508,647
17,020,013,02,N,N,0,19,668,676,668
17,020,014,02,N,N,0,32,572,605,572
17,020,015,02,N,N,0,29,680,710,680
17,020,016,02,N,N,0,17,719,743,719
17,020,017,02,N,N,0,18,659,675,659
17,020,018,02,N,N,0,21,625,650,625
17,020,019,02,N,N,0,9,696,710,696
17,020,020,02,N,N,0,11,653,653,653
17,020,021,02,N,N,0,4,177,182,177
17,020,022,02,I,N,0,17,592,610,592
17,021,001,02,N,I,7,3,548,557,555
17,021,002,02,N,N,0,7,439,450,439
17,021,003,02,N,N,0,7,490,502,490
17,022,001,03,N,N,0,20,1065,1091,1065
17,022,002,03,N,I,91,23,1013,1037,1104
17,022,003,03,N,N,0,11,809,823,809
17,022,004,03,N,N,0,18,734,773,734
17,022,005,03,N,N,0,15,805,821,805
17,022,006,03,N,N,0,17,1158,1182,1158
17,022,007,03,N,N,0,18,1067,1086,1067
17,023,001,03,N,N,0,13,622,645,622
17,023,002,03,N,N,0,21,760,783,760
17,023,003,03,N,I,22,14,591,610,613
17,024,001,02,N,I,3,4,186,193,189
17,025,001,02,N,I,4,8,508,516,512
17,026,001,01,N,I,8,15,784,803,792
17,026,002,01,N,N,0,11,833,857,833
17,026,003,01,N,N,0,19,842,866,842
17,026,004,01,N,N,0,25,775,810,775
17,027,001,01,N,I,2,10,556,554,558
17,028,001,02,N,I,5,9,474,487,479
17,029,001,03,N,I,8,10,808,822,816
17,030,001,03,N,I,2,7,501,510,503
17,031,001,03,N,I,8,12,970,975,978
17,032,001,02,N,I,3,2,129,133,132
17,033,001,03,N,I,23,24,691,716,714
17,033,002,03,N,N,0,17,729,750,729
17,034,001,02,N,I,4,11,509,529,513
17,035,001,03,N,I,11,24,785,815,796
17,036,001,02,N,I,6,12,610,630,616
17,037,001,02,N,I,7,17,673,692,680
17,038,001,02,N,I,28,27,731,761,759
17,038,002,02,N,N,0,15,677,696,677
17,038,003,02,N,N,0,10,734,744,734
17,039,001,03,N,N,0,8,648,662,648
17,039,002,03,N,I,16,10,707,725,723
17,039,003,03,N,N,0,6,629,643,629
17,040,001,02,N,I,2,6,362,368,364
17,041,001,02,N,I,1,0,176,177,177
17,042,001,03,N,I,9,14,864,890,873
17,043,001,02,N,I,17,9,691,705,708
17,043,002,02,N,N,0,7,644,658,644
17,044,001,02,N,I,3,9,100,110,103
17,045,001,02,N,I,13,13,518,543,531
17,045,002,02,N,N,0,2,155,157,155
17,046,001,02,N,I,14,13,964,970,978
17,046,002,02,N,N,0,10,287,305,287
17,047,001,03,N,I,2,2,164,166,166
17,048,001,02,N,I,4,9,530,547,534
17,049,001,02,N,I,6,14,571,590,577
17,050,001,02,N,I,8,4,272,277,280
17,051,001,03,N,I,9,6,235,243,244
17,052,001,02,N,I,4,6,259,267,263
17,053,001,02,N,I,3,2,285,285,288
17,054,001,02,N,I,2,7,918,930,920
17,055,001,02,N,I,5,6,250,257,255
17,056,001,02,N,I,11,12,517,537,528
17,056,002,02,N,N,0,9,527,541,527
17,056,003,02,N,N,0,3,69,71,69
17,057,001,02,N,I,5,26,868,908,873
17,058,001,02,N,I,2,0,110,112,112
17,059,001,02,N,I,9,8,398,410,407
17,060,001,03,N,I,22,10,472,488,494
17,060,002,03,N,N,0,16,607,630,607
17,060,003,03,N,N,0,7,431,435,431
17,061,001,03,N,I,4,15,795,821,799
17,062,001,01,N,I,3,9,500,509,503
17,062,002,01,N,N,0,0,89,89,89
17,063,001,03,N,I,2,10,220,233,222
17,064,001,02,N,I,4,11,495,507,499
17,064,002,02,N,N,0,3,79,85,79
17,065,001,02,N,I,2,2,275,284,277
17,066,001,02,N,I,2,7,285,294,287
17,067,001,02,N,I,4,1,326,328,330
17,068,001,02,N,I,2,3,51,53,53
17,069,001,03,N,I,14,18,606,630,620
17,069,002,03,N,N,0,6,684,692,684
17,069,003,03,N,N,0,11,732,747,732
17,070,001,02,N,N,0,2,52,53,52
17,070,002,02,N,I,11,15,738,763,749
17,071,001,02,N,N,0,22,857,894,857
17,071,002,02,N,I,17,20,926,947,943
17,072,001,03,N,I,10,8,298,309,308
17,073,001,03,N,I,2,8,652,658,654
17,074,001,02,N,I,2,6,108,113,110
17,075,001,02,N,I,2,10,417,431,419
17,076,001,03,N,I,9,12,658,681,667
17,076,002,03,N,N,0,17,659,668,659
17,077,001,03,N,I,14,14,642,657,656
17,077,002,03,N,N,0,8,579,586,579
17,078,001,01,N,I,16,29,760,795,776
17,078,002,01,N,N,0,15,568,580,568
17,078,003,01,N,N,0,7,582,584,582
17,079,001,03,N,N,0,34,767,804,767
17,079,002,03,N,N,0,31,1004,1045,1004
17,079,003,03,N,N,0,35,909,952,909
17,079,004,03,N,I,210,39,972,1009,1182
17,079,005,03,N,N,0,23,967,1000,967
17,079,006,03,N,N,0,27,914,943,914
17,079,007,03,N,N,0,27,1012,1046,1012
17,079,008,03,N,N,0,25,996,1026,996
17,079,009,03,N,N,0,21,796,824,796
17,079,010,03,N,N,0,17,831,858,831
17,079,011,03,N,N,0,36,889,931,889
17,079,012,03,N,N,0,35,777,815,777
17,079,013,03,N,N,0,36,981,1028,981
17,079,014,03,N,N,0,16,888,905,888
17,079,015,03,N,N,0,10,878,898,878
17,079,016,03,I,N,0,2,287,285,287
17,079,017,03,N,N,0,1,283,283,283
17,080,001,03,N,I,13,7,613,623,626
17,080,002,03,N,N,0,19,416,441,416
17,080,003,03,N,N,0,0,65,64,65
17,081,001,03,N,I,17,31,985,1025,1002
17,081,002,03,N,N,0,19,741,763,741
17,082,001,01,N,I,1,6,453,456,454
17,083,001,03,N,I,5,10,787,793,792
17,084,001,03,N,I,8,35,818,860,826
17,085,001,01,N,I,1,8,429,441,430
17,086,001,03,N,I,12,16,563,581,575
17,086,002,03,N,N,0,2,180,183,180
17,086,003,03,N,N,0,2,64,66,64
17,087,001,03,N,I,29,31,942,985,971
17,087,002,03,N,N,0,32,1059,1105,1059
17,087,003,03,N,N,0,27,1084,1124,1084
17,088,001,01,N,N,0,21,527,554,527
17,088,002,01,N,I,12,12,498,510,510
17,089,001,02,N,I,2,5,164,171,166
17,090,001,02,N,I,17,23,580,602,597
17,090,002,02,N,N,0,6,442,455,442
17,091,001,02,N,I,3,13,663,686,666
17,092,001,02,N,I,7,20,479,506,486
17,093,001,03,N,I,4,7,172,180,176
17,094,001,01,N,N,0,14,545,556,545
17,094,002,01,N,I,8,8,583,601,591
17,094,003,01,N,N,0,6,583,596,583
17,095,001,01,N,N,0,28,1080,1125,1080
17,095,002,01,N,N,0,21,669,693,669
17,095,003,01,N,N,0,22,701,728,701
17,095,004,01,N,N,0,19,722,753,722
17,095,005,01,I,N,0,6,306,310,306
17,095,006,01,N,N,0,8,553,557,553
17,095,007,01,N,N,0,24,539,562,539
17,095,008,01,N,N,0,30,605,637,605
17,095,009,01,N,N,0,14,459,477,459
17,095,010,01,N,N,0,20,701,717,701
17,095,011,01,N,N,0,23,1106,1141,1106
17,095,012,01,N,N,0,24,638,667,638
17,095,013,01,N,N,0,15,477,491,477
17,095,014,01,N,N,0,16,452,468,452
17,095,015,01,N,N,0,19,515,531,515
17,095,016,01,N,N,0,21,473,502,473
17,095,017,01,N,N,0,18,524,542,524
17,095,018,01,N,N,0,11,538,552,538
17,095,019,01,N,I,371,18,647,658,1018
17,095,020,01,N,N,0,26,775,808,775
17,095,021,01,N,N,0,22,538,565,538
17,095,022,01,N,N,0,17,493,516,493
17,095,023,01,N,N,0,20,528,555,528
17,095,024,01,N,N,0,19,491,504,491
17,095,025,01,N,N,0,16,481,500,481
17,095,026,01,N,N,0,27,575,607,575
17,095,027,01,N,N,0,18,597,620,597
17,095,028,01,N,N,0,22,576,586,576
17,095,029,01,N,N,0,16,608,630,608
17,095,030,01,N,N,0,18,785,808,785
17,095,031,01,N,N,0,18,565,585,565
17,095,032,01,N,N,0,29,627,662,627
17,095,033,01,N,N,0,27,598,637,598
17,095,034,01,N,N,0,31,706,741,706
17,095,035,01,N,N,0,38,614,659,614
17,095,036,01,N,N,0,27,720,751,720
17,095,037,01,N,N,0,15,927,953,927
17,095,038,01,N,N,0,33,858,907,858
17,095,039,01,N,N,0,15,943,975,943
17,096,001,03,N,N,0,2,242,240,242
17,096,002,03,N,N,0,22,932,965,932
17,096,003,03,N,N,0,23,864,893,864
17,096,004,03,N,I,75,21,810,846,885
17,096,005,03,N,N,0,20,1018,1038,1018
17,096,006,03,N,N,0,25,697,724,697
17,096,007,03,N,N,0,0,260,259,260
17,096,008,03,N,N,0,26,906,937,906
17,096,009,03,N,N,0,20,562,585,562
17,097,001,01,N,I,19,12,618,634,637
17,097,002,01,N,N,0,9,288,299,288
17,097,003,01,N,N,0,7,198,202,198
17,097,004,01,N,N,0,7,608,622,608
17,098,001,02,N,I,14,13,539,556,553
17,098,002,02,N,N,0,9,530,545,530
17,099,001,01,N,I,66,28,1114,1161,1180
17,099,002,01,N,N,0,19,634,665,634
17,099,003,01,N,N,0,24,540,564,540
17,099,004,01,N,N,0,18,970,1003,970
17,099,005,01,N,N,0,12,648,665,648
17,099,006,01,N,N,0,14,572,592,572
17,099,007,01,N,N,0,15,654,678,654
17,099,008,01,N,N,0,11,580,595,580
17,099,009,01,N,N,0,6,576,593,576
17,099,010,01,N,N,0,20,561,586,561
17,099,011,01,N,N,0,11,883,903,883
17,099,012,01,N,N,0,9,575,585,575
17,099,013,01,N,N,0,14,581,595,581
17,100,001,03,N,I,5,18,782,804,787
17,101,001,03,N,I,2,4,250,254,252
17,102,001,02,N,I,5,7,206,213,211
17,103,001,02,N,I,6,8,268,280,274
17,104,001,02,N,I,11,8,643,657,654
17,105,001,01,N,I,11,33,935,971,946
17,106,001,02,N,I,2,3,97,101,99
17,107,001,02,N,I,6,14,189,205,195
17,108,001,02,N,I,13,16,616,637,629
17,108,002,02,N,N,0,11,459,475,459
17,108,003,02,N,N,0,13,479,495,479
17,108,004,02,N,N,0,6,95,99,95
17,109,001,03,N,I,6,14,472,482,478
18,001,001,02,N,I,4,11,499,505,503
18,002,001,03,N,I,5,7,276,281,281
18,003,001,03,N,I,0,4,436,452,436
18,004,001,03,N,I,4,1,192,192,196
18,005,001,03,N,I,7,0,334,333,341
18,006,001,03,N,I,6,13,389,404,395
18,007,001,01,N,I,4,18,927,952,931
18,008,001,03,N,I,0,2,359,366,359
18,009,001,03,N,I,4,3,378,382,382
18,010,001,03,N,I,5,10,648,666,653
18,011,001,03,N,I,13,3,128,127,141
18,012,001,02,N,I,12,7,289,299,301
18,013,001,02,N,I,3,2,237,237,240
18,014,001,02,N,I,1,6,295,305,296
18,015,001,03,N,I,7,6,249,255,256
18,016,001,02,N,I,10,13,565,573,575
18,017,001,01,N,I,3,6,477,486,480
18,018,001,02,N,N,0,14,728,895,728
18,018,002,02,N,I,175,9,616,798,791
18,018,003,02,N,N,0,24,732,1052,732
18,018,004,02,N,N,0,17,596,0,596
18,019,001,02,N,I,3,4,227,229,230
18,020,001,02,N,N,0,19,1071,1097,1071
18,020,002,02,N,N,0,26,931,968,931
18,020,003,02,N,I,88,32,946,986,1034
18,020,004,02,N,N,0,29,967,1006,967
18,020,005,02,N,N,0,25,1005,1030,1005
18,020,006,02,N,N,0,41,1052,1092,1052
18,020,007,02,N,N,0,13,904,927,904
18,020,008,02,N,N,0,26,1112,1142,1112
18,020,009,02,N,N,0,3,287,292,287
18,021,001,02,N,I,2,4,152,157,154
18,022,001,03,N,I,4,8,505,516,509
18,022,002,03,N,N,0,19,711,727,711
18,023,001,02,N,I,4,8,290,299,294
18,024,001,03,N,I,3,2,207,216,210
18,025,001,03,N,I,6,5,276,284,282
18,026,001,03,N,I,3,2,270,267,273
18,027,001,02,N,I,29,23,945,982,974
18,027,002,02,N,N,0,30,859,886,859
18,027,003,02,N,N,0,15,726,745,726
18,028,001,02,N,I,6,7,553,558,559
18,029,001,03,N,I,4,1,285,284,289
18,030,001,02,N,I,3,2,292,294,295
18,031,001,03,N,I,4,8,696,707,700
18,032,001,03,N,I,1,1,74,73,75
18,033,001,01,N,I,1,12,207,219,208
18,034,001,03,N,I,4,2,122,126,126
18,035,001,03,N,I,5,2,91,91,96
18,036,001,03,N,I,0,2,205,203,205
18,037,001,03,N,I,2,5,288,297,290
18,038,001,03,N,I,4,3,256,260,260
18,039,001,03,N,I,7,5,460,465,467
18,040,001,03,N,I,15,12,1090,1102,1105
18,041,001,01,N,I,19,16,381,391,400
18,042,001,03,N,I,3,5,150,159,153
18,043,001,03,N,I,1,7,216,225,217
18,044,001,03,N,I,9,4,465,470,474
18,045,001,03,N,I,3,9,350,358,353
18,046,001,02,N,I,13,33,1071,1103,1084
18,046,002,02,N,N,0,29,1013,1048,1013
18,047,001,03,N,I,11,11,565,574,576
18,048,001,03,N,I,8,13,888,902,896
18,049,001,02,N,I,3,5,225,231,228
18,050,001,03,N,I,0,1,131,135,131
18,051,001,02,N,I,6,22,894,928,900
18,052,001,03,N,I,4,9,516,528,520
18,053,001,03,N,I,3,1,67,70,70
18,054,001,03,N,I,3,1,212,211,215
18,055,001,03,N,I,2,1,154,153,156
18,056,001,02,N,I,7,7,616,624,623
18,057,001,03,N,I,7,4,116,119,123
18,058,001,03,N,I,4,3,114,122,118
18,059,001,03,N,I,4,8,235,244,239
18,060,001,03,N,I,3,0,50,51,53
18,061,001,03,N,I,2,1,114,115,116
18,062,001,01,N,I,5,3,154,156,159
18,063,001,02,N,I,3,12,629,645,632
18,064,001,03,N,I,6,9,529,544,535
18,065,001,03,N,I,12,16,711,733,723
18,065,002,03,N,N,0,18,641,667,641
18,066,001,02,N,I,2,1,36,36,38
18,067,001,03,N,I,3,4,92,96,95
18,068,001,03,N,I,3,10,387,402,390
18,069,001,03,N,N,0,19,1111,1137,1111
18,069,002,03,N,I,13,21,922,942,935
18,070,001,02,N,I,1,8,406,418,407
18,071,001,03,N,N,0,20,660,690,660
18,071,002,03,N,I,14,17,592,614,606
18,071,003,03,N,N,0,12,713,728,713
18,072,001,03,N,I,2,4,163,168,165
18,073,001,03,N,I,4,3,280,284,284
18,074,001,03,N,I,4,9,850,867,854
18,075,001,03,N,I,4,13,368,377,372
18,076,001,03,N,I,3,1,71,72,74
18,077,001,03,N,I,2,1,89,95,91
18,078,001,02,N,I,4,14,701,719,705
18,079,001,02,N,I,4,3,417,421,421
18,080,001,03,N,I,3,3,311,316,314
18,081,001,02,N,I,5,8,433,448,438
18,082,001,02,N,I,5,7,166,173,171
18,083,001,03,N,I,7,3,182,183,189
18,084,001,03,N,I,3,6,207,213,210
18,085,001,02,N,I,3,11,675,691,678
18,086,001,03,N,I,10,14,176,190,186
18,087,001,03,N,I,5,2,53,54,58
18,088,001,03,N,I,3,9,96,102,99
18,089,001,03,N,I,9,5,143,150,152
18,090,001,03,N,I,4,2,187,189,191
18,091,001,03,N,I,2,5,357,361,359
18,092,001,02,N,I,3,3,80,83,83
18,093,001,03,N,I,2,7,423,433,425
18,094,001,03,N,I,8,3,218,222,226
18,095,001,03,N,I,97,30,940,968,1037
18,095,002,03,N,N,0,35,1006,1043,1006
18,095,003,03,N,N,0,22,1027,1055,1027
18,095,004,03,N,N,0,31,1128,1168,1128
18,095,005,03,N,N,0,35,1242,1293,1242
18,095,006,03,N,N,0,27,1107,1139,1107
18,095,007,03,N,N,0,24,1047,1088,1047
18,095,008,03,N,N,0,7,366,373,366
18,095,009,03,N,N,0,18,668,687,668
18,095,010,03,I,N,0,3,146,148,146
18,096,001,02,N,N,0,25,1152,1181,1152
18,096,002,02,N,I,152,32,1161,1199,1313
18,096,003,02,N,N,0,36,1012,1050,1012
18,096,004,02,N,N,0,31,1052,1094,1052
18,096,005,02,N,N,0,35,1008,1050,1008
18,096,006,02,N,N,0,41,1468,1508,1468
18,096,007,02,N,N,0,18,997,1028,997
18,096,008,02,N,N,0,13,714,725,714
18,096,009,02,N,N,0,9,418,425,418
18,097,001,02,N,I,5,4,215,224,220
18,098,001,02,N,I,3,4,148,153,151
18,099,001,02,N,I,7,19,439,457,446
18,100,001,02,N,I,2,0,90,89,92
18,101,001,02,N,I,11,16,871,890,882
18,102,001,03,N,I,7,8,639,658,646
18,103,001,03,N,I,2,0,217,219,219
18,104,001,03,N,I,3,5,347,350,350
18,105,001,03,N,I,9,5,209,211,218
18,106,001,03,N,I,6,14,554,568,560
18,107,001,03,N,I,4,5,259,266,263
18,108,001,02,N,I,2,13,463,474,465
18,109,001,02,N,I,2,6,132,138,134
18,110,001,02,N,I,4,7,174,177,178
18,111,001,02,N,I,3,4,171,174,174
18,112,001,03,N,I,3,2,250,250,253
18,113,001,03,N,I,7,9,335,344,342
18,114,001,02,N,I,2,2,206,212,208
18,115,001,03,N,I,5,3,116,121,121
18,116,001,03,N,I,3,2,98,100,101
18,117,001,03,N,I,8,7,206,211,214
18,118,001,02,N,I,8,9,778,790,786
18,119,001,03,N,I,3,2,116,117,119
18,120,001,01,N,I,11,7,380,392,391
18,121,001,03,N,I,9,19,1071,1088,1080
18,122,001,01,N,I,4,25,1128,1156,1132
18,123,001,02,N,I,7,14,508,522,515
18,124,001,02,N,I,2,5,248,255,250
18,125,001,03,N,I,4,6,231,237,235
18,126,001,03,N,I,3,3,279,282,282
18,127,001,03,N,I,3,10,295,305,298
18,128,001,02,N,I,7,1,118,119,125
18,129,001,03,N,I,5,1,22,23,27
18,130,001,03,N,I,3,2,228,230,231
18,131,001,02,N,I,8,6,437,443,445
18,132,001,03,N,I,3,13,257,269,260
18,133,001,03,N,I,4,6,322,324,326
18,134,001,03,N,I,5,1,61,60,66
18,135,001,02,N,I,3,12,632,645,635
18,136,001,03,N,I,10,6,500,509,510
18,137,001,02,N,I,3,4,79,84,82
18,138,001,02,N,I,1,3,575,578,576
18,139,001,03,N,I,5,3,173,176,178
18,140,001,03,N,I,24,46,886,948,910
18,141,001,03,N,I,9,7,342,358,351
18,142,001,03,N,I,5,7,229,238,234
18,143,001,02,N,I,3,7,223,232,226
18,144,001,03,N,I,3,5,622,631,625
18,145,001,02,N,I,8,11,532,552,540
18,146,001,02,N,I,8,8,360,369,368
18,147,001,03,N,I,3,2,174,174,177
18,148,001,03,N,I,5,3,131,135,136
18,149,001,01,N,I,9,2,274,279,283
18,150,001,02,N,I,1,1,126,124,127
18,151,001,02,N,I,3,3,212,219,215
18,152,001,02,N,I,2,3,121,126,123
18,153,001,03,N,I,6,16,692,710,698
18,154,001,03,N,I,5,13,611,624,616
18,155,001,03,N,I,7,10,744,758,751
18,156,001,02,N,I,8,7,720,727,728
18,156,002,02,N,N,0,10,651,657,651
18,157,001,03,N,I,2,3,191,199,193
18,158,001,03,N,I,8,7,236,242,244
18,159,001,03,N,I,3,5,185,193,188
18,160,001,02,N,I,24,18,618,639,642
18,160,002,02,N,N,0,21,843,870,843
18,160,003,02,N,N,0,18,604,627,604
18,161,001,02,N,I,4,4,96,99,100
18,162,001,03,N,I,4,3,317,322,321
18,163,001,03,N,I,12,18,920,942,932
18,164,001,02,N,I,4,5,246,251,250
18,165,001,02,N,I,5,13,377,397,382
18,166,001,03,N,I,1,2,78,81,79
18,167,001,02,N,N,0,11,788,807,788
18,167,002,02,N,N,0,5,528,535,528
18,167,003,02,N,N,0,12,592,604,592
18,167,004,02,N,N,0,9,653,663,653
18,167,005,02,N,N,0,0,42,42,42
18,167,006,02,N,N,0,13,645,664,645
18,167,007,02,N,N,0,15,613,635,613
18,167,008,02,N,N,0,29,761,801,761
18,167,009,02,N,N,0,13,607,632,607
18,167,010,02,N,N,0,22,864,897,864
18,167,011,02,N,N,0,9,593,600,593
18,167,012,02,N,I,175,16,656,672,831
18,167,013,02,N,N,0,19,752,775,752
18,167,014,02,N,N,0,16,779,790,779
18,167,015,02,N,N,0,17,741,769,741
18,167,016,02,N,N,0,18,980,1005,980
18,167,017,02,I,N,0,9,549,556,549
18,167,018,02,N,N,0,0,110,109,110
18,168,001,01,N,I,19,26,1078,1114,1097
18,169,001,02,N,I,9,10,422,432,431
18,170,001,02,N,I,7,7,572,584,579
18,171,001,03,N,N,0,2,314,317,314
18,171,002,03,N,I,9,4,135,141,144
18,171,003,03,N,N,0,3,78,81,78
18,172,001,03,N,I,2,4,184,189,186
18,173,001,03,N,I,7,16,650,667,657
18,174,001,03,N,I,1,9,529,536,530
18,175,001,02,N,I,9,8,629,637,638
18,176,001,03,N,I,7,0,46,45,53
18,177,001,03,N,I,3,5,297,303,300
18,178,001,03,N,I,12,3,179,182,191
18,179,001,03,N,I,3,6,187,195,190
18,180,001,03,N,I,5,5,52,56,57
18,181,001,02,N,I,5,9,522,529,527
18,182,001,03,N,I,1,4,274,281,275
18,183,001,03,N,N,0,8,541,557,541
18,183,002,03,N,N,0,17,647,673,647
18,183,003,03,N,N,0,16,713,723,713
18,183,004,03,N,I,225,21,632,651,857
18,183,005,03,N,N,0,23,692,718,692
18,183,006,03,N,N,0,12,636,654,636
18,183,007,03,N,N,0,21,615,631,615
18,183,008,03,N,N,0,9,378,389,378
18,183,009,03,N,N,0,13,673,696,673
18,183,010,03,N,N,0,9,212,219,212
18,183,011,03,N,N,0,4,326,331,326
18,183,012,03,N,N,0,12,267,280,267
18,183,013,03,N,N,0,2,58,59,58
18,184,001,03,N,I,6,16,814,835,820
18,185,001,02,N,I,4,3,246,252,250
18,186,001,01,N,N,0,29,850,880,850
18,186,002,01,N,N,0,43,1091,1134,1091
18,186,003,01,N,N,0,23,892,920,892
18,186,004,01,N,N,0,32,840,874,840
18,186,005,01,N,N,0,42,1080,1135,1080
18,186,006,01,N,N,0,25,935,966,935
18,186,007,01,N,N,0,27,941,975,941
18,186,008,01,N,N,0,17,823,842,823
18,186,009,01,N,N,0,33,687,717,687
18,186,010,01,N,N,0,15,680,685,680
18,186,011,01,N,N,0,35,781,830,781
18,186,012,01,N,N,0,33,901,926,901
18,186,013,01,N,N,0,27,854,874,854
18,186,014,01,N,N,0,19,778,805,778
18,186,015,01,N,N,0,20,806,834,806
18,186,016,01,N,N,0,11,719,739,719
18,186,017,01,N,N,0,15,711,726,711
18,186,018,01,N,N,0,18,790,808,790
18,186,019,01,N,N,0,24,818,842,818
18,186,020,01,N,N,0,11,808,813,808
18,186,021,01,N,N,0,16,784,805,784
18,186,022,01,N,N,0,21,759,790,759
18,186,023,01,N,N,0,24,782,806,782
18,186,024,01,N,N,0,22,756,791,756
18,186,025,01,N,N,0,28,718,749,718
18,186,026,01,N,N,0,24,912,936,912
18,186,027,01,N,N,0,26,818,853,818
18,186,028,01,N,N,0,8,658,672,658
18,186,029,01,N,N,0,16,752,767,752
18,186,030,01,N,N,0,30,1057,1086,1057
18,186,031,01,N,N,0,23,686,709,686
18,186,032,01,N,N,0,25,655,683,655
18,186,033,01,N,N,0,14,937,947,937
18,186,034,01,N,N,0,13,842,865,842
18,186,035,01,N,N,0,24,989,1013,989
18,186,036,01,N,N,0,23,885,913,885
18,186,037,01,N,N,0,22,632,661,632
18,186,038,01,N,N,0,46,954,1016,954
18,186,039,01,N,N,0,28,885,919,885
18,186,040,01,N,N,0,26,734,759,734
18,186,041,01,N,N,0,15,800,815,800
18,186,042,01,N,N,0,11,736,751,736
18,186,043,01,N,N,0,17,762,777,762
18,186,044,01,N,N,0,20,838,859,838
18,186,045,01,N,N,0,33,1049,1067,1049
18,186,046,01,N,N,0,17,776,795,776
18,186,047,01,N,N,0,47,992,1056,992
18,186,048,01,N,N,0,32,812,853,812
18,186,049,01,N,N,0,29,960,980,960
18,186,050,01,N,N,0,20,834,860,834
18,186,051,01,N,N,0,56,1143,1194,1143
18,186,052,01,N,N,0,16,696,707,696
18,186,053,01,N,N,0,23,805,830,805
18,186,054,01,N,N,0,48,1034,1083,1034
18,186,055,01,N,N,0,33,1097,1133,1097
18,186,056,01,N,N,0,27,695,710,695
18,186,057,01,N,N,0,22,808,824,808
18,186,058,01,N,N,0,16,652,671,652
18,186,059,01,N,N,0,15,794,804,794
18,186,060,01,N,N,0,16,782,794,782
18,186,061,01,I,N,0,5,446,451,446
18,186,062,01,N,N,0,21,628,650,628
18,186,063,01,N,N,0,39,965,1007,965
18,186,064,01,N,N,0,14,1133,1147,1133
18,186,065,01,N,N,0,18,763,787,763
18,186,066,01,N,N,0,16,864,888,864
18,186,067,01,N,N,0,16,610,636,610
18,186,068,01,N,N,0,27,1238,1265,1238
18,186,069,01,N,N,0,32,1235,1273,1235
18,186,070,01,N,N,0,24,1092,1126,1092
18,186,071,01,N,N,0,12,718,727,718
18,186,100,01,N,I,1083,0,0,0,1083
18,187,001,03,N,I,6,10,264,276,270
18,188,001,03,N,I,5,9,621,634,626
18,189,001,03,N,N,0,28,1047,1071,1047
18,189,002,03,N,I,12,16,959,987,971
18,190,001,03,N,I,3,9,395,408,398
18,191,001,02,N,I,3,3,287,289,290
18,192,001,02,N,I,4,6,230,240,234
18,193,001,02,N,I,3,3,246,249,249
18,194,001,01,N,I,23,24,841,869,864
18,194,002,01,N,N,0,13,705,723,705
18,195,001,02,N,I,5,3,232,234,237
18,196,001,02,N,I,6,8,389,397,395
18,196,002,02,N,N,0,2,286,289,286
18,197,001,03,N,I,6,3,276,282,282
18,198,001,02,N,I,8,4,310,315,318
18,199,001,02,N,I,2,2,290,296,292
18,200,001,03,N,I,1,5,313,318,314
18,201,001,01,N,I,5,10,272,279,277
18,202,001,02,N,I,6,11,635,649,641
18,203,001,03,N,I,7,7,283,293,290
18,204,001,03,N,I,9,7,469,472,478
18,204,002,03,N,N,0,10,632,642,632
18,205,001,02,N,I,8,3,334,335,342
18,206,001,03,N,N,0,19,575,598,575
18,206,002,03,N,N,0,15,607,633,607
18,206,003,03,N,N,0,10,643,656,643
18,206,004,03,N,N,0,14,659,678,659
18,206,005,03,N,I,31,7,630,640,661
