TIPUS,VALASZTAS,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2014EP,01_002_044,MSZP,36
Listas,2014EP,01_002_044,A HAZA NEM ELADÓ,3
Listas,2014EP,01_002_044,SMS,0
Listas,2014EP,01_002_045,FIDESZ-KDNP,271
Listas,2014EP,01_002_045,DEMOKRATIKUS KOALÍCIÓ,53
Listas,2014EP,01_002_045,EGYÜTT-PM,50
Listas,2014EP,01_002_045,LMP,37
Listas,2014EP,01_002_045,JOBBIK,30
Listas,2014EP,01_002_045,MSZP,27
Listas,2014EP,01_002_045,A HAZA NEM ELADÓ,1
Listas,2014EP,01_002_045,SMS,0
Listas,2014EP,01_002_046,FIDESZ-KDNP,238
Listas,2014EP,01_002_046,DEMOKRATIKUS KOALÍCIÓ,68
Listas,2014EP,01_002_046,EGYÜTT-PM,60
Listas,2014EP,01_002_046,JOBBIK,36
Listas,2014EP,01_002_046,LMP,33
Listas,2014EP,01_002_046,MSZP,32
Listas,2014EP,01_002_046,SMS,2
Listas,2014EP,01_002_046,A HAZA NEM ELADÓ,1
Listas,2014EP,01_002_047,FIDESZ-KDNP,270
Listas,2014EP,01_002_047,EGYÜTT-PM,73
Listas,2014EP,01_002_047,DEMOKRATIKUS KOALÍCIÓ,52
Listas,2014EP,01_002_047,JOBBIK,31
Listas,2014EP,01_002_047,MSZP,31
Listas,2014EP,01_002_047,LMP,26
Listas,2014EP,01_002_047,SMS,4
Listas,2014EP,01_002_047,A HAZA NEM ELADÓ,0
Listas,2014EP,01_002_048,FIDESZ-KDNP,284
Listas,2014EP,01_002_048,EGYÜTT-PM,81
Listas,2014EP,01_002_048,DEMOKRATIKUS KOALÍCIÓ,42
Listas,2014EP,01_002_048,JOBBIK,35
Listas,2014EP,01_002_048,LMP,34
Listas,2014EP,01_002_048,MSZP,25
Listas,2014EP,01_002_048,A HAZA NEM ELADÓ,3
Listas,2014EP,01_002_048,SMS,0
Listas,2014EP,01_002_049,FIDESZ-KDNP,224
Listas,2014EP,01_002_049,EGYÜTT-PM,88
Listas,2014EP,01_002_049,LMP,48
Listas,2014EP,01_002_049,DEMOKRATIKUS KOALÍCIÓ,33
Listas,2014EP,01_002_049,JOBBIK,32
Listas,2014EP,01_002_049,MSZP,28
Listas,2014EP,01_002_049,A HAZA NEM ELADÓ,4
Listas,2014EP,01_002_049,SMS,0
Listas,2014EP,01_002_050,FIDESZ-KDNP,325
Listas,2014EP,01_002_050,EGYÜTT-PM,135
Listas,2014EP,01_002_050,DEMOKRATIKUS KOALÍCIÓ,71
Listas,2014EP,01_002_050,LMP,65
Listas,2014EP,01_002_050,MSZP,43
Listas,2014EP,01_002_050,JOBBIK,33
Listas,2014EP,01_002_050,SMS,2
Listas,2014EP,01_002_050,A HAZA NEM ELADÓ,0
Listas,2014EP,01_002_051,FIDESZ-KDNP,308
Listas,2014EP,01_002_051,EGYÜTT-PM,60
Listas,2014EP,01_002_051,DEMOKRATIKUS KOALÍCIÓ,36
Listas,2014EP,01_002_051,MSZP,35
Listas,2014EP,01_002_051,LMP,33
Listas,2014EP,01_002_051,JOBBIK,25
Listas,2014EP,01_002_051,SMS,3
Listas,2014EP,01_002_051,A HAZA NEM ELADÓ,0
Listas,2014EP,01_002_052,FIDESZ-KDNP,217
Listas,2014EP,01_002_052,EGYÜTT-PM,55
Listas,2014EP,01_002_052,LMP,44
Listas,2014EP,01_002_052,DEMOKRATIKUS KOALÍCIÓ,43
Listas,2014EP,01_002_052,MSZP,34
Listas,2014EP,01_002_052,JOBBIK,25
Listas,2014EP,01_002_052,A HAZA NEM ELADÓ,3
Listas,2014EP,01_002_052,SMS,0
Listas,2014EP,01_002_053,FIDESZ-KDNP,257
Listas,2014EP,01_002_053,EGYÜTT-PM,71
Listas,2014EP,01_002_053,LMP,41
Listas,2014EP,01_002_053,DEMOKRATIKUS KOALÍCIÓ,38
Listas,2014EP,01_002_053,MSZP,28
Listas,2014EP,01_002_053,JOBBIK,19
Listas,2014EP,01_002_053,SMS,1
Listas,2014EP,01_002_053,A HAZA NEM ELADÓ,0
Listas,2014EP,01_002_054,FIDESZ-KDNP,339
Listas,2014EP,01_002_054,EGYÜTT-PM,90
Listas,2014EP,01_002_054,DEMOKRATIKUS KOALÍCIÓ,64
Listas,2014EP,01_002_054,LMP,51
Listas,2014EP,01_002_054,MSZP,49
Listas,2014EP,01_002_054,JOBBIK,31
Listas,2014EP,01_002_054,SMS,4
Listas,2014EP,01_002_054,A HAZA NEM ELADÓ,3
Listas,2014EP,01_002_055,FIDESZ-KDNP,247
Listas,2014EP,01_002_055,EGYÜTT-PM,105
Listas,2014EP,01_002_055,DEMOKRATIKUS KOALÍCIÓ,48
Listas,2014EP,01_002_055,LMP,38
Listas,2014EP,01_002_055,MSZP,24
Listas,2014EP,01_002_055,JOBBIK,22
Listas,2014EP,01_002_055,A HAZA NEM ELADÓ,1
Listas,2014EP,01_002_055,SMS,0
Listas,2014EP,01_002_056,FIDESZ-KDNP,222
Listas,2014EP,01_002_056,EGYÜTT-PM,64
Listas,2014EP,01_002_056,DEMOKRATIKUS KOALÍCIÓ,45
Listas,2014EP,01_002_056,MSZP,38
Listas,2014EP,01_002_056,LMP,28
Listas,2014EP,01_002_056,JOBBIK,24
Listas,2014EP,01_002_056,SMS,4
Listas,2014EP,01_002_056,A HAZA NEM ELADÓ,1
Listas,2014EP,01_002_057,FIDESZ-KDNP,178
Listas,2014EP,01_002_057,EGYÜTT-PM,86
Listas,2014EP,01_002_057,DEMOKRATIKUS KOALÍCIÓ,51
Listas,2014EP,01_002_057,LMP,43
Listas,2014EP,01_002_057,MSZP,30
Listas,2014EP,01_002_057,JOBBIK,21
Listas,2014EP,01_002_057,SMS,0
Listas,2014EP,01_002_057,A HAZA NEM ELADÓ,0
Listas,2014EP,01_002_058,FIDESZ-KDNP,207
Listas,2014EP,01_002_058,EGYÜTT-PM,83
Listas,2014EP,01_002_058,LMP,55
Listas,2014EP,01_002_058,MSZP,40
Listas,2014EP,01_002_058,DEMOKRATIKUS KOALÍCIÓ,37
Listas,2014EP,01_002_058,JOBBIK,22
Listas,2014EP,01_002_058,A HAZA NEM ELADÓ,2
Listas,2014EP,01_002_058,SMS,1
Listas,2014EP,01_002_059,FIDESZ-KDNP,145
Listas,2014EP,01_002_059,EGYÜTT-PM,63
Listas,2014EP,01_002_059,LMP,49
Listas,2014EP,01_002_059,MSZP,46
Listas,2014EP,01_002_059,DEMOKRATIKUS KOALÍCIÓ,34
Listas,2014EP,01_002_059,JOBBIK,20
Listas,2014EP,01_002_059,SMS,0
Listas,2014EP,01_002_059,A HAZA NEM ELADÓ,0
Listas,2014EP,01_002_060,FIDESZ-KDNP,180
Listas,2014EP,01_002_060,EGYÜTT-PM,69
Listas,2014EP,01_002_060,DEMOKRATIKUS KOALÍCIÓ,65
Listas,2014EP,01_002_060,MSZP,55
Listas,2014EP,01_002_060,JOBBIK,44
Listas,2014EP,01_002_060,LMP,32
Listas,2014EP,01_002_060,SMS,2
Listas,2014EP,01_002_060,A HAZA NEM ELADÓ,0
Listas,2014EP,01_002_061,FIDESZ-KDNP,219
Listas,2014EP,01_002_061,EGYÜTT-PM,108
Listas,2014EP,01_002_061,LMP,60
Listas,2014EP,01_002_061,DEMOKRATIKUS KOALÍCIÓ,46
Listas,2014EP,01_002_061,MSZP,27
Listas,2014EP,01_002_061,JOBBIK,25
Listas,2014EP,01_002_061,SMS,2
Listas,2014EP,01_002_061,A HAZA NEM ELADÓ,1
Listas,2014EP,01_002_062,FIDESZ-KDNP,133
Listas,2014EP,01_002_062,EGYÜTT-PM,66
Listas,2014EP,01_002_062,DEMOKRATIKUS KOALÍCIÓ,43
Listas,2014EP,01_002_062,LMP,29
Listas,2014EP,01_002_062,MSZP,24
Listas,2014EP,01_002_062,JOBBIK,13
Listas,2014EP,01_002_062,SMS,1
Listas,2014EP,01_002_062,A HAZA NEM ELADÓ,0
Listas,2014EP,01_002_063,FIDESZ-KDNP,188
Listas,2014EP,01_002_063,EGYÜTT-PM,84
Listas,2014EP,01_002_063,LMP,47
Listas,2014EP,01_002_063,DEMOKRATIKUS KOALÍCIÓ,43
Listas,2014EP,01_002_063,MSZP,40
Listas,2014EP,01_002_063,JOBBIK,17
Listas,2014EP,01_002_063,SMS,2
Listas,2014EP,01_002_063,A HAZA NEM ELADÓ,0
Listas,2014EP,01_002_064,FIDESZ-KDNP,203
Listas,2014EP,01_002_064,EGYÜTT-PM,70
Listas,2014EP,01_002_064,DEMOKRATIKUS KOALÍCIÓ,54
Listas,2014EP,01_002_064,LMP,46
Listas,2014EP,01_002_064,MSZP,38
Listas,2014EP,01_002_064,JOBBIK,26
Listas,2014EP,01_002_064,A HAZA NEM ELADÓ,1
Listas,2014EP,01_002_064,SMS,0
Listas,2014EP,01_002_065,FIDESZ-KDNP,219
Listas,2014EP,01_002_065,EGYÜTT-PM,73
Listas,2014EP,01_002_065,DEMOKRATIKUS KOALÍCIÓ,54
Listas,2014EP,01_002_065,LMP,52
Listas,2014EP,01_002_065,MSZP,36
Listas,2014EP,01_002_065,JOBBIK,16
Listas,2014EP,01_002_065,A HAZA NEM ELADÓ,1
Listas,2014EP,01_002_065,SMS,0
Listas,2014EP,01_002_066,FIDESZ-KDNP,254
Listas,2014EP,01_002_066,EGYÜTT-PM,79
Listas,2014EP,01_002_066,DEMOKRATIKUS KOALÍCIÓ,59
Listas,2014EP,01_002_066,LMP,58
Listas,2014EP,01_002_066,JOBBIK,35
Listas,2014EP,01_002_066,MSZP,26
Listas,2014EP,01_002_066,SMS,1
Listas,2014EP,01_002_066,A HAZA NEM ELADÓ,1
Listas,2014EP,01_002_067,FIDESZ-KDNP,210
Listas,2014EP,01_002_067,DEMOKRATIKUS KOALÍCIÓ,44
Listas,2014EP,01_002_067,MSZP,35
Listas,2014EP,01_002_067,EGYÜTT-PM,34
Listas,2014EP,01_002_067,JOBBIK,30
Listas,2014EP,01_002_067,LMP,29
Listas,2014EP,01_002_067,SMS,3
Listas,2014EP,01_002_067,A HAZA NEM ELADÓ,1
Listas,2014EP,01_002_068,FIDESZ-KDNP,203
Listas,2014EP,01_002_068,DEMOKRATIKUS KOALÍCIÓ,56
Listas,2014EP,01_002_068,EGYÜTT-PM,54
Listas,2014EP,01_002_068,LMP,38
Listas,2014EP,01_002_068,MSZP,36
Listas,2014EP,01_002_068,JOBBIK,34
Listas,2014EP,01_002_068,A HAZA NEM ELADÓ,2
Listas,2014EP,01_002_068,SMS,1
Listas,2014EP,01_002_069,FIDESZ-KDNP,226
Listas,2014EP,01_002_069,EGYÜTT-PM,53
Listas,2014EP,01_002_069,LMP,44
Listas,2014EP,01_002_069,MSZP,39
Listas,2014EP,01_002_069,DEMOKRATIKUS KOALÍCIÓ,35
Listas,2014EP,01_002_069,JOBBIK,25
Listas,2014EP,01_002_069,A HAZA NEM ELADÓ,1
Listas,2014EP,01_002_069,SMS,0
Listas,2014EP,01_002_070,FIDESZ-KDNP,195
Listas,2014EP,01_002_070,EGYÜTT-PM,49
Listas,2014EP,01_002_070,LMP,46
Listas,2014EP,01_002_070,MSZP,46
Listas,2014EP,01_002_070,DEMOKRATIKUS KOALÍCIÓ,43
Listas,2014EP,01_002_070,JOBBIK,29
Listas,2014EP,01_002_070,A HAZA NEM ELADÓ,2
Listas,2014EP,01_002_070,SMS,1
Listas,2014EP,01_002_071,FIDESZ-KDNP,222
Listas,2014EP,01_002_071,DEMOKRATIKUS KOALÍCIÓ,71
Listas,2014EP,01_002_071,EGYÜTT-PM,64
Listas,2014EP,01_002_071,MSZP,49
Listas,2014EP,01_002_071,LMP,36
Listas,2014EP,01_002_071,JOBBIK,29
Listas,2014EP,01_002_071,A HAZA NEM ELADÓ,2
Listas,2014EP,01_002_071,SMS,0
Listas,2014EP,01_002_072,FIDESZ-KDNP,232
Listas,2014EP,01_002_072,EGYÜTT-PM,61
Listas,2014EP,01_002_072,DEMOKRATIKUS KOALÍCIÓ,58
Listas,2014EP,01_002_072,LMP,46
Listas,2014EP,01_002_072,MSZP,40
Listas,2014EP,01_002_072,JOBBIK,33
Listas,2014EP,01_002_072,SMS,1
Listas,2014EP,01_002_072,A HAZA NEM ELADÓ,0
Listas,2014EP,01_002_073,FIDESZ-KDNP,250
Listas,2014EP,01_002_073,EGYÜTT-PM,78
Listas,2014EP,01_002_073,DEMOKRATIKUS KOALÍCIÓ,62
Listas,2014EP,01_002_073,LMP,57
Listas,2014EP,01_002_073,MSZP,52
Listas,2014EP,01_002_073,JOBBIK,26
Listas,2014EP,01_002_073,SMS,2
Listas,2014EP,01_002_073,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_001,FIDESZ-KDNP,201
Listas,2014EP,01_003_001,EGYÜTT-PM,70
Listas,2014EP,01_003_001,DEMOKRATIKUS KOALÍCIÓ,53
Listas,2014EP,01_003_001,LMP,33
Listas,2014EP,01_003_001,MSZP,32
Listas,2014EP,01_003_001,JOBBIK,28
Listas,2014EP,01_003_001,SMS,2
Listas,2014EP,01_003_001,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_002,FIDESZ-KDNP,166
Listas,2014EP,01_003_002,EGYÜTT-PM,56
Listas,2014EP,01_003_002,DEMOKRATIKUS KOALÍCIÓ,45
Listas,2014EP,01_003_002,MSZP,39
Listas,2014EP,01_003_002,JOBBIK,28
Listas,2014EP,01_003_002,LMP,20
Listas,2014EP,01_003_002,SMS,0
Listas,2014EP,01_003_002,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_003,FIDESZ-KDNP,149
Listas,2014EP,01_003_003,EGYÜTT-PM,65
Listas,2014EP,01_003_003,MSZP,48
Listas,2014EP,01_003_003,DEMOKRATIKUS KOALÍCIÓ,47
Listas,2014EP,01_003_003,JOBBIK,39
Listas,2014EP,01_003_003,LMP,26
Listas,2014EP,01_003_003,SMS,3
Listas,2014EP,01_003_003,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_004,FIDESZ-KDNP,168
Listas,2014EP,01_003_004,EGYÜTT-PM,58
Listas,2014EP,01_003_004,JOBBIK,37
Listas,2014EP,01_003_004,DEMOKRATIKUS KOALÍCIÓ,36
Listas,2014EP,01_003_004,MSZP,34
Listas,2014EP,01_003_004,LMP,33
Listas,2014EP,01_003_004,A HAZA NEM ELADÓ,3
Listas,2014EP,01_003_004,SMS,0
Listas,2014EP,01_003_005,FIDESZ-KDNP,136
Listas,2014EP,01_003_005,DEMOKRATIKUS KOALÍCIÓ,55
Listas,2014EP,01_003_005,EGYÜTT-PM,41
Listas,2014EP,01_003_005,LMP,30
Listas,2014EP,01_003_005,JOBBIK,30
Listas,2014EP,01_003_005,MSZP,17
Listas,2014EP,01_003_005,SMS,2
Listas,2014EP,01_003_005,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_006,FIDESZ-KDNP,213
Listas,2014EP,01_003_006,EGYÜTT-PM,73
Listas,2014EP,01_003_006,DEMOKRATIKUS KOALÍCIÓ,43
Listas,2014EP,01_003_006,LMP,40
Listas,2014EP,01_003_006,MSZP,31
Listas,2014EP,01_003_006,JOBBIK,28
Listas,2014EP,01_003_006,A HAZA NEM ELADÓ,4
Listas,2014EP,01_003_006,SMS,1
Listas,2014EP,01_003_007,FIDESZ-KDNP,185
Listas,2014EP,01_003_007,MSZP,53
Listas,2014EP,01_003_007,DEMOKRATIKUS KOALÍCIÓ,51
Listas,2014EP,01_003_007,EGYÜTT-PM,49
Listas,2014EP,01_003_007,JOBBIK,28
Listas,2014EP,01_003_007,LMP,20
Listas,2014EP,01_003_007,SMS,1
Listas,2014EP,01_003_007,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_008,FIDESZ-KDNP,128
Listas,2014EP,01_003_008,EGYÜTT-PM,57
Listas,2014EP,01_003_008,DEMOKRATIKUS KOALÍCIÓ,41
Listas,2014EP,01_003_008,MSZP,36
Listas,2014EP,01_003_008,LMP,29
Listas,2014EP,01_003_008,JOBBIK,23
Listas,2014EP,01_003_008,SMS,0
Listas,2014EP,01_003_008,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_009,FIDESZ-KDNP,149
Listas,2014EP,01_003_009,DEMOKRATIKUS KOALÍCIÓ,62
Listas,2014EP,01_003_009,EGYÜTT-PM,60
Listas,2014EP,01_003_009,MSZP,34
Listas,2014EP,01_003_009,LMP,33
Listas,2014EP,01_003_009,JOBBIK,27
Listas,2014EP,01_003_009,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_009,SMS,0
Listas,2014EP,01_003_010,FIDESZ-KDNP,203
Listas,2014EP,01_003_010,EGYÜTT-PM,88
Listas,2014EP,01_003_010,DEMOKRATIKUS KOALÍCIÓ,56
Listas,2014EP,01_003_010,LMP,41
Listas,2014EP,01_003_010,MSZP,30
Listas,2014EP,01_003_010,JOBBIK,28
Listas,2014EP,01_003_010,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_010,SMS,0
Listas,2014EP,01_003_011,FIDESZ-KDNP,184
Listas,2014EP,01_003_011,EGYÜTT-PM,88
Listas,2014EP,01_003_011,DEMOKRATIKUS KOALÍCIÓ,51
Listas,2014EP,01_003_011,MSZP,43
Listas,2014EP,01_003_011,JOBBIK,42
Listas,2014EP,01_003_011,LMP,36
Listas,2014EP,01_003_011,SMS,1
Listas,2014EP,01_003_011,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_012,FIDESZ-KDNP,270
Listas,2014EP,01_003_012,EGYÜTT-PM,69
Listas,2014EP,01_003_012,DEMOKRATIKUS KOALÍCIÓ,49
Listas,2014EP,01_003_012,LMP,35
Listas,2014EP,01_003_012,JOBBIK,30
Listas,2014EP,01_003_012,MSZP,29
Listas,2014EP,01_003_012,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_012,SMS,0
Listas,2014EP,01_003_013,FIDESZ-KDNP,199
Listas,2014EP,01_003_013,EGYÜTT-PM,73
Listas,2014EP,01_003_013,DEMOKRATIKUS KOALÍCIÓ,55
Listas,2014EP,01_003_013,JOBBIK,39
Listas,2014EP,01_003_013,MSZP,36
Listas,2014EP,01_003_013,LMP,35
Listas,2014EP,01_003_013,SMS,2
Listas,2014EP,01_003_013,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_014,FIDESZ-KDNP,199
Listas,2014EP,01_003_014,EGYÜTT-PM,85
Listas,2014EP,01_003_014,DEMOKRATIKUS KOALÍCIÓ,51
Listas,2014EP,01_003_014,LMP,45
Listas,2014EP,01_003_014,MSZP,35
Listas,2014EP,01_003_014,JOBBIK,24
Listas,2014EP,01_003_014,A HAZA NEM ELADÓ,2
Listas,2014EP,01_003_014,SMS,1
Listas,2014EP,01_003_015,FIDESZ-KDNP,171
Listas,2014EP,01_003_015,EGYÜTT-PM,71
Listas,2014EP,01_003_015,JOBBIK,42
Listas,2014EP,01_003_015,LMP,36
Listas,2014EP,01_003_015,DEMOKRATIKUS KOALÍCIÓ,30
Listas,2014EP,01_003_015,MSZP,25
Listas,2014EP,01_003_015,SMS,3
Listas,2014EP,01_003_015,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_016,FIDESZ-KDNP,219
Listas,2014EP,01_003_016,EGYÜTT-PM,67
Listas,2014EP,01_003_016,LMP,40
Listas,2014EP,01_003_016,MSZP,34
Listas,2014EP,01_003_016,DEMOKRATIKUS KOALÍCIÓ,33
Listas,2014EP,01_003_016,JOBBIK,29
Listas,2014EP,01_003_016,SMS,2
Listas,2014EP,01_003_016,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_017,FIDESZ-KDNP,212
Listas,2014EP,01_003_017,EGYÜTT-PM,72
Listas,2014EP,01_003_017,DEMOKRATIKUS KOALÍCIÓ,52
Listas,2014EP,01_003_017,LMP,37
Listas,2014EP,01_003_017,JOBBIK,34
Listas,2014EP,01_003_017,MSZP,33
Listas,2014EP,01_003_017,A HAZA NEM ELADÓ,2
Listas,2014EP,01_003_017,SMS,2
Listas,2014EP,01_003_018,FIDESZ-KDNP,196
Listas,2014EP,01_003_018,EGYÜTT-PM,68
Listas,2014EP,01_003_018,JOBBIK,42
Listas,2014EP,01_003_018,MSZP,42
Listas,2014EP,01_003_018,DEMOKRATIKUS KOALÍCIÓ,37
Listas,2014EP,01_003_018,LMP,34
Listas,2014EP,01_003_018,SMS,3
Listas,2014EP,01_003_018,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_019,FIDESZ-KDNP,198
Listas,2014EP,01_003_019,EGYÜTT-PM,62
Listas,2014EP,01_003_019,DEMOKRATIKUS KOALÍCIÓ,52
Listas,2014EP,01_003_019,LMP,43
Listas,2014EP,01_003_019,JOBBIK,42
Listas,2014EP,01_003_019,MSZP,26
Listas,2014EP,01_003_019,A HAZA NEM ELADÓ,2
Listas,2014EP,01_003_019,SMS,0
Listas,2014EP,01_003_020,FIDESZ-KDNP,188
Listas,2014EP,01_003_020,JOBBIK,51
Listas,2014EP,01_003_020,EGYÜTT-PM,46
Listas,2014EP,01_003_020,LMP,36
Listas,2014EP,01_003_020,DEMOKRATIKUS KOALÍCIÓ,34
Listas,2014EP,01_003_020,MSZP,25
Listas,2014EP,01_003_020,A HAZA NEM ELADÓ,2
Listas,2014EP,01_003_020,SMS,0
Listas,2014EP,01_003_021,FIDESZ-KDNP,182
Listas,2014EP,01_003_021,EGYÜTT-PM,47
Listas,2014EP,01_003_021,DEMOKRATIKUS KOALÍCIÓ,43
Listas,2014EP,01_003_021,LMP,33
Listas,2014EP,01_003_021,JOBBIK,25
Listas,2014EP,01_003_021,MSZP,11
Listas,2014EP,01_003_021,SMS,0
Listas,2014EP,01_003_021,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_022,FIDESZ-KDNP,165
Listas,2014EP,01_003_022,EGYÜTT-PM,60
Listas,2014EP,01_003_022,JOBBIK,40
Listas,2014EP,01_003_022,MSZP,27
Listas,2014EP,01_003_022,DEMOKRATIKUS KOALÍCIÓ,26
Listas,2014EP,01_003_022,LMP,20
Listas,2014EP,01_003_022,SMS,1
Listas,2014EP,01_003_022,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_023,FIDESZ-KDNP,143
Listas,2014EP,01_003_023,EGYÜTT-PM,69
Listas,2014EP,01_003_023,LMP,60
Listas,2014EP,01_003_023,MSZP,28
Listas,2014EP,01_003_023,DEMOKRATIKUS KOALÍCIÓ,28
Listas,2014EP,01_003_023,JOBBIK,15
Listas,2014EP,01_003_023,SMS,0
Listas,2014EP,01_003_023,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_024,FIDESZ-KDNP,175
Listas,2014EP,01_003_024,DEMOKRATIKUS KOALÍCIÓ,53
Listas,2014EP,01_003_024,EGYÜTT-PM,47
Listas,2014EP,01_003_024,JOBBIK,37
Listas,2014EP,01_003_024,LMP,33
Listas,2014EP,01_003_024,MSZP,25
Listas,2014EP,01_003_024,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_024,SMS,0
Listas,2014EP,01_003_025,FIDESZ-KDNP,146
Listas,2014EP,01_003_025,DEMOKRATIKUS KOALÍCIÓ,55
Listas,2014EP,01_003_025,MSZP,48
Listas,2014EP,01_003_025,JOBBIK,41
Listas,2014EP,01_003_025,EGYÜTT-PM,31
Listas,2014EP,01_003_025,LMP,8
Listas,2014EP,01_003_025,SMS,0
Listas,2014EP,01_003_025,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_026,FIDESZ-KDNP,181
Listas,2014EP,01_003_026,EGYÜTT-PM,77
Listas,2014EP,01_003_026,DEMOKRATIKUS KOALÍCIÓ,46
Listas,2014EP,01_003_026,LMP,41
Listas,2014EP,01_003_026,JOBBIK,25
Listas,2014EP,01_003_026,MSZP,23
Listas,2014EP,01_003_026,SMS,0
Listas,2014EP,01_003_026,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_027,FIDESZ-KDNP,206
Listas,2014EP,01_003_027,EGYÜTT-PM,68
Listas,2014EP,01_003_027,DEMOKRATIKUS KOALÍCIÓ,61
Listas,2014EP,01_003_027,JOBBIK,41
Listas,2014EP,01_003_027,LMP,30
Listas,2014EP,01_003_027,MSZP,24
Listas,2014EP,01_003_027,SMS,2
Listas,2014EP,01_003_027,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_028,FIDESZ-KDNP,170
Listas,2014EP,01_003_028,JOBBIK,44
Listas,2014EP,01_003_028,EGYÜTT-PM,39
Listas,2014EP,01_003_028,DEMOKRATIKUS KOALÍCIÓ,32
Listas,2014EP,01_003_028,MSZP,30
Listas,2014EP,01_003_028,LMP,26
Listas,2014EP,01_003_028,A HAZA NEM ELADÓ,4
Listas,2014EP,01_003_028,SMS,0
Listas,2014EP,01_003_029,FIDESZ-KDNP,199
Listas,2014EP,01_003_029,JOBBIK,45
Listas,2014EP,01_003_029,EGYÜTT-PM,44
Listas,2014EP,01_003_029,DEMOKRATIKUS KOALÍCIÓ,36
Listas,2014EP,01_003_029,LMP,32
Listas,2014EP,01_003_029,MSZP,28
Listas,2014EP,01_003_029,SMS,2
Listas,2014EP,01_003_029,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_030,FIDESZ-KDNP,175
Listas,2014EP,01_003_030,EGYÜTT-PM,77
Listas,2014EP,01_003_030,DEMOKRATIKUS KOALÍCIÓ,38
Listas,2014EP,01_003_030,MSZP,35
Listas,2014EP,01_003_030,LMP,34
Listas,2014EP,01_003_030,JOBBIK,33
Listas,2014EP,01_003_030,SMS,1
Listas,2014EP,01_003_030,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_031,FIDESZ-KDNP,147
Listas,2014EP,01_003_031,DEMOKRATIKUS KOALÍCIÓ,58
Listas,2014EP,01_003_031,MSZP,44
Listas,2014EP,01_003_031,EGYÜTT-PM,42
Listas,2014EP,01_003_031,JOBBIK,37
Listas,2014EP,01_003_031,LMP,18
Listas,2014EP,01_003_031,A HAZA NEM ELADÓ,3
Listas,2014EP,01_003_031,SMS,2
Listas,2014EP,01_003_032,FIDESZ-KDNP,163
Listas,2014EP,01_003_032,DEMOKRATIKUS KOALÍCIÓ,80
Listas,2014EP,01_003_032,EGYÜTT-PM,64
Listas,2014EP,01_003_032,MSZP,64
Listas,2014EP,01_003_032,JOBBIK,37
Listas,2014EP,01_003_032,LMP,28
Listas,2014EP,01_003_032,A HAZA NEM ELADÓ,2
Listas,2014EP,01_003_032,SMS,1
Listas,2014EP,01_003_033,FIDESZ-KDNP,135
Listas,2014EP,01_003_033,DEMOKRATIKUS KOALÍCIÓ,61
Listas,2014EP,01_003_033,MSZP,50
Listas,2014EP,01_003_033,EGYÜTT-PM,44
Listas,2014EP,01_003_033,JOBBIK,28
Listas,2014EP,01_003_033,LMP,20
Listas,2014EP,01_003_033,SMS,2
Listas,2014EP,01_003_033,A HAZA NEM ELADÓ,1
Listas,2014EP,01_003_034,FIDESZ-KDNP,120
Listas,2014EP,01_003_034,MSZP,57
Listas,2014EP,01_003_034,DEMOKRATIKUS KOALÍCIÓ,52
Listas,2014EP,01_003_034,JOBBIK,41
Listas,2014EP,01_003_034,EGYÜTT-PM,32
Listas,2014EP,01_003_034,LMP,30
Listas,2014EP,01_003_034,SMS,0
Listas,2014EP,01_003_034,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_035,FIDESZ-KDNP,122
Listas,2014EP,01_003_035,MSZP,67
Listas,2014EP,01_003_035,DEMOKRATIKUS KOALÍCIÓ,65
Listas,2014EP,01_003_035,EGYÜTT-PM,36
Listas,2014EP,01_003_035,JOBBIK,30
Listas,2014EP,01_003_035,LMP,22
Listas,2014EP,01_003_035,SMS,2
Listas,2014EP,01_003_035,A HAZA NEM ELADÓ,0
Listas,2014EP,01_003_036,FIDESZ-KDNP,138
