TIPUS,VALASZTAS,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2019EP,01_010_003,MSZP-PARBESZED,12
Listas,2019EP,01_010_004,MSZP-PARBESZED,13
Listas,2019EP,01_010_005,MSZP-PARBESZED,8
Listas,2019EP,01_010_006,MSZP-PARBESZED,13
Listas,2019EP,01_010_007,MSZP-PARBESZED,17
Listas,2019EP,01_010_008,MSZP-PARBESZED,12
Listas,2019EP,01_010_009,MSZP-PARBESZED,26
Listas,2019EP,01_010_010,MSZP-PARBESZED,22
Listas,2019EP,01_010_011,MSZP-PARBESZED,34
Listas,2019EP,01_010_012,MSZP-PARBESZED,32
Listas,2019EP,01_010_013,MSZP-PARBESZED,21
Listas,2019EP,01_010_014,MSZP-PARBESZED,31
Listas,2019EP,01_010_015,MSZP-PARBESZED,20
Listas,2019EP,01_010_016,MSZP-PARBESZED,30
Listas,2019EP,01_010_017,MSZP-PARBESZED,28
Listas,2019EP,01_010_018,MSZP-PARBESZED,28
Listas,2019EP,01_010_019,MSZP-PARBESZED,31
Listas,2019EP,01_010_020,MSZP-PARBESZED,26
Listas,2019EP,01_010_021,MSZP-PARBESZED,30
Listas,2019EP,01_010_022,MSZP-PARBESZED,35
Listas,2019EP,01_010_023,MSZP-PARBESZED,29
Listas,2019EP,01_010_024,MSZP-PARBESZED,40
Listas,2019EP,01_010_025,MSZP-PARBESZED,26
Listas,2019EP,01_010_026,MSZP-PARBESZED,32
Listas,2019EP,01_010_027,MSZP-PARBESZED,23
Listas,2019EP,01_010_028,MSZP-PARBESZED,29
Listas,2019EP,01_010_029,MSZP-PARBESZED,31
Listas,2019EP,01_010_030,MSZP-PARBESZED,24
Listas,2019EP,01_010_031,MSZP-PARBESZED,46
Listas,2019EP,01_010_032,MSZP-PARBESZED,41
Listas,2019EP,01_010_033,MSZP-PARBESZED,30
Listas,2019EP,01_010_034,MSZP-PARBESZED,30
Listas,2019EP,01_010_035,MSZP-PARBESZED,96
Listas,2019EP,01_010_036,MSZP-PARBESZED,41
Listas,2019EP,01_010_037,MSZP-PARBESZED,29
Listas,2019EP,01_010_038,MSZP-PARBESZED,23
Listas,2019EP,01_010_039,MSZP-PARBESZED,20
Listas,2019EP,01_010_040,MSZP-PARBESZED,20
Listas,2019EP,01_010_041,MSZP-PARBESZED,30
Listas,2019EP,01_010_042,MSZP-PARBESZED,26
Listas,2019EP,01_010_043,MSZP-PARBESZED,21
Listas,2019EP,01_010_044,MSZP-PARBESZED,37
Listas,2019EP,01_010_045,MSZP-PARBESZED,27
Listas,2019EP,01_010_046,MSZP-PARBESZED,13
Listas,2019EP,01_010_047,MSZP-PARBESZED,28
Listas,2019EP,01_010_048,MSZP-PARBESZED,15
Listas,2019EP,01_010_049,MSZP-PARBESZED,16
Listas,2019EP,01_010_050,MSZP-PARBESZED,20
Listas,2019EP,01_010_051,MSZP-PARBESZED,41
Listas,2019EP,01_010_052,MSZP-PARBESZED,21
Listas,2019EP,01_010_053,MSZP-PARBESZED,34
Listas,2019EP,01_010_054,MSZP-PARBESZED,25
Listas,2019EP,01_010_055,MSZP-PARBESZED,28
Listas,2019EP,01_010_056,MSZP-PARBESZED,22
Listas,2019EP,01_010_057,MSZP-PARBESZED,29
Listas,2019EP,01_010_058,MSZP-PARBESZED,22
Listas,2019EP,01_010_059,MSZP-PARBESZED,23
Listas,2019EP,01_010_060,MSZP-PARBESZED,17
Listas,2019EP,01_010_061,MSZP-PARBESZED,32
Listas,2019EP,01_010_062,MSZP-PARBESZED,24
Listas,2019EP,01_010_063,MSZP-PARBESZED,23
Listas,2019EP,01_010_064,MSZP-PARBESZED,33
Listas,2019EP,01_010_065,MSZP-PARBESZED,30
Listas,2019EP,01_010_066,MSZP-PARBESZED,47
Listas,2019EP,01_010_067,MSZP-PARBESZED,30
Listas,2019EP,01_010_068,MSZP-PARBESZED,35
Listas,2019EP,01_010_069,MSZP-PARBESZED,15
Listas,2019EP,01_010_070,MSZP-PARBESZED,39
Listas,2019EP,01_010_071,MSZP-PARBESZED,49
Listas,2019EP,01_010_072,MSZP-PARBESZED,33
Listas,2019EP,01_010_073,MSZP-PARBESZED,30
Listas,2019EP,01_010_074,MSZP-PARBESZED,35
Listas,2019EP,01_010_075,MSZP-PARBESZED,38
Listas,2019EP,01_010_076,MSZP-PARBESZED,33
Listas,2019EP,01_011_001,MSZP-PARBESZED,40
Listas,2019EP,01_011_002,MSZP-PARBESZED,46
Listas,2019EP,01_011_003,MSZP-PARBESZED,31
Listas,2019EP,01_011_004,MSZP-PARBESZED,41
Listas,2019EP,01_011_005,MSZP-PARBESZED,42
Listas,2019EP,01_011_006,MSZP-PARBESZED,27
Listas,2019EP,01_011_007,MSZP-PARBESZED,32
Listas,2019EP,01_011_008,MSZP-PARBESZED,14
Listas,2019EP,01_011_009,MSZP-PARBESZED,31
Listas,2019EP,01_011_010,MSZP-PARBESZED,39
Listas,2019EP,01_011_011,MSZP-PARBESZED,65
Listas,2019EP,01_011_012,MSZP-PARBESZED,33
Listas,2019EP,01_011_013,MSZP-PARBESZED,34
Listas,2019EP,01_011_014,MSZP-PARBESZED,55
Listas,2019EP,01_011_015,MSZP-PARBESZED,50
Listas,2019EP,01_011_016,MSZP-PARBESZED,43
Listas,2019EP,01_011_017,MSZP-PARBESZED,44
Listas,2019EP,01_011_018,MSZP-PARBESZED,38
Listas,2019EP,01_011_019,MSZP-PARBESZED,43
Listas,2019EP,01_011_020,MSZP-PARBESZED,38
Listas,2019EP,01_011_021,MSZP-PARBESZED,57
Listas,2019EP,01_011_022,MSZP-PARBESZED,39
Listas,2019EP,01_011_023,MSZP-PARBESZED,53
Listas,2019EP,01_011_024,MSZP-PARBESZED,26
Listas,2019EP,01_011_025,MSZP-PARBESZED,43
Listas,2019EP,01_011_026,MSZP-PARBESZED,46
Listas,2019EP,01_011_027,MSZP-PARBESZED,47
Listas,2019EP,01_011_028,MSZP-PARBESZED,37
Listas,2019EP,01_011_029,MSZP-PARBESZED,37
Listas,2019EP,01_011_030,MSZP-PARBESZED,35
Listas,2019EP,01_011_031,MSZP-PARBESZED,56
Listas,2019EP,01_011_032,MSZP-PARBESZED,56
Listas,2019EP,01_011_033,MSZP-PARBESZED,29
Listas,2019EP,01_011_034,MSZP-PARBESZED,51
Listas,2019EP,01_011_035,MSZP-PARBESZED,34
Listas,2019EP,01_011_036,MSZP-PARBESZED,47
Listas,2019EP,01_011_037,MSZP-PARBESZED,49
Listas,2019EP,01_011_038,MSZP-PARBESZED,41
Listas,2019EP,01_011_039,MSZP-PARBESZED,41
Listas,2019EP,01_011_040,MSZP-PARBESZED,47
Listas,2019EP,01_011_041,MSZP-PARBESZED,51
Listas,2019EP,01_011_042,MSZP-PARBESZED,40
Listas,2019EP,01_011_043,MSZP-PARBESZED,44
Listas,2019EP,01_011_044,MSZP-PARBESZED,47
Listas,2019EP,01_011_045,MSZP-PARBESZED,48
Listas,2019EP,01_011_046,MSZP-PARBESZED,60
Listas,2019EP,01_011_047,MSZP-PARBESZED,65
Listas,2019EP,01_011_048,MSZP-PARBESZED,56
Listas,2019EP,01_011_049,MSZP-PARBESZED,41
Listas,2019EP,01_011_050,MSZP-PARBESZED,39
Listas,2019EP,01_011_051,MSZP-PARBESZED,57
Listas,2019EP,01_011_052,MSZP-PARBESZED,40
Listas,2019EP,01_011_053,MSZP-PARBESZED,53
Listas,2019EP,01_011_054,MSZP-PARBESZED,41
Listas,2019EP,01_011_055,MSZP-PARBESZED,49
Listas,2019EP,01_011_056,MSZP-PARBESZED,165
Listas,2019EP,01_011_057,MSZP-PARBESZED,26
Listas,2019EP,01_011_058,MSZP-PARBESZED,33
Listas,2019EP,01_011_059,MSZP-PARBESZED,47
Listas,2019EP,01_011_060,MSZP-PARBESZED,47
Listas,2019EP,01_011_061,MSZP-PARBESZED,64
Listas,2019EP,01_011_062,MSZP-PARBESZED,72
Listas,2019EP,01_011_063,MSZP-PARBESZED,58
Listas,2019EP,01_011_064,MSZP-PARBESZED,49
Listas,2019EP,01_011_065,MSZP-PARBESZED,77
Listas,2019EP,01_011_066,MSZP-PARBESZED,37
Listas,2019EP,01_011_067,MSZP-PARBESZED,49
Listas,2019EP,01_011_068,MSZP-PARBESZED,23
Listas,2019EP,01_011_069,MSZP-PARBESZED,49
Listas,2019EP,01_011_070,MSZP-PARBESZED,62
Listas,2019EP,01_011_071,MSZP-PARBESZED,42
Listas,2019EP,01_011_072,MSZP-PARBESZED,36
Listas,2019EP,01_011_073,MSZP-PARBESZED,59
Listas,2019EP,01_011_074,MSZP-PARBESZED,47
Listas,2019EP,01_011_075,MSZP-PARBESZED,49
Listas,2019EP,01_011_076,MSZP-PARBESZED,64
Listas,2019EP,01_011_077,MSZP-PARBESZED,70
Listas,2019EP,01_011_078,MSZP-PARBESZED,52
Listas,2019EP,01_011_079,MSZP-PARBESZED,52
Listas,2019EP,01_011_080,MSZP-PARBESZED,44
Listas,2019EP,01_011_081,MSZP-PARBESZED,49
Listas,2019EP,01_011_082,MSZP-PARBESZED,49
Listas,2019EP,01_011_083,MSZP-PARBESZED,37
Listas,2019EP,01_011_084,MSZP-PARBESZED,37
Listas,2019EP,01_011_085,MSZP-PARBESZED,33
Listas,2019EP,01_011_086,MSZP-PARBESZED,57
Listas,2019EP,01_011_087,MSZP-PARBESZED,31
Listas,2019EP,01_011_088,MSZP-PARBESZED,41
Listas,2019EP,01_011_089,MSZP-PARBESZED,41
Listas,2019EP,01_011_090,MSZP-PARBESZED,24
Listas,2019EP,01_011_091,MSZP-PARBESZED,47
Listas,2019EP,01_011_092,MSZP-PARBESZED,40
Listas,2019EP,01_011_093,MSZP-PARBESZED,51
Listas,2019EP,01_011_094,MSZP-PARBESZED,60
Listas,2019EP,01_011_095,MSZP-PARBESZED,51
Listas,2019EP,01_011_096,MSZP-PARBESZED,35
Listas,2019EP,01_011_097,MSZP-PARBESZED,50
Listas,2019EP,01_011_098,MSZP-PARBESZED,46
Listas,2019EP,01_011_099,MSZP-PARBESZED,62
Listas,2019EP,01_011_100,MSZP-PARBESZED,56
Listas,2019EP,01_011_101,MSZP-PARBESZED,57
Listas,2019EP,01_011_102,MSZP-PARBESZED,47
Listas,2019EP,01_011_103,MSZP-PARBESZED,36
Listas,2019EP,01_011_104,MSZP-PARBESZED,50
Listas,2019EP,01_011_105,MSZP-PARBESZED,47
Listas,2019EP,01_011_106,MSZP-PARBESZED,57
Listas,2019EP,01_011_107,MSZP-PARBESZED,55
Listas,2019EP,01_011_108,MSZP-PARBESZED,51
Listas,2019EP,01_011_109,MSZP-PARBESZED,52
Listas,2019EP,01_011_110,MSZP-PARBESZED,40
Listas,2019EP,01_011_111,MSZP-PARBESZED,42
Listas,2019EP,01_011_112,MSZP-PARBESZED,34
Listas,2019EP,01_011_113,MSZP-PARBESZED,38
Listas,2019EP,01_012_001,MSZP-PARBESZED,33
Listas,2019EP,01_012_002,MSZP-PARBESZED,34
Listas,2019EP,01_012_003,MSZP-PARBESZED,20
Listas,2019EP,01_012_004,MSZP-PARBESZED,24
Listas,2019EP,01_012_005,MSZP-PARBESZED,19
Listas,2019EP,01_012_006,MSZP-PARBESZED,22
Listas,2019EP,01_012_007,MSZP-PARBESZED,41
Listas,2019EP,01_012_008,MSZP-PARBESZED,41
Listas,2019EP,01_012_009,MSZP-PARBESZED,41
Listas,2019EP,01_012_010,MSZP-PARBESZED,49
Listas,2019EP,01_012_011,MSZP-PARBESZED,31
Listas,2019EP,01_012_012,MSZP-PARBESZED,43
Listas,2019EP,01_012_013,MSZP-PARBESZED,32
Listas,2019EP,01_012_014,MSZP-PARBESZED,35
Listas,2019EP,01_012_015,MSZP-PARBESZED,29
Listas,2019EP,01_012_016,MSZP-PARBESZED,27
Listas,2019EP,01_012_017,MSZP-PARBESZED,30
Listas,2019EP,01_012_018,MSZP-PARBESZED,38
Listas,2019EP,01_012_019,MSZP-PARBESZED,34
Listas,2019EP,01_012_020,MSZP-PARBESZED,59
Listas,2019EP,01_012_021,MSZP-PARBESZED,41
Listas,2019EP,01_012_022,MSZP-PARBESZED,36
Listas,2019EP,01_012_023,MSZP-PARBESZED,104
Listas,2019EP,01_012_024,MSZP-PARBESZED,29
Listas,2019EP,01_012_025,MSZP-PARBESZED,29
Listas,2019EP,01_012_026,MSZP-PARBESZED,34
Listas,2019EP,01_012_027,MSZP-PARBESZED,40
Listas,2019EP,01_012_028,MSZP-PARBESZED,37
Listas,2019EP,01_012_029,MSZP-PARBESZED,35
Listas,2019EP,01_012_030,MSZP-PARBESZED,43
Listas,2019EP,01_012_031,MSZP-PARBESZED,38
Listas,2019EP,01_012_032,MSZP-PARBESZED,38
Listas,2019EP,01_012_033,MSZP-PARBESZED,49
Listas,2019EP,01_012_034,MSZP-PARBESZED,34
Listas,2019EP,01_012_035,MSZP-PARBESZED,53
Listas,2019EP,01_012_036,MSZP-PARBESZED,40
Listas,2019EP,01_012_037,MSZP-PARBESZED,44
Listas,2019EP,01_012_038,MSZP-PARBESZED,56
Listas,2019EP,01_012_039,MSZP-PARBESZED,25
Listas,2019EP,01_012_040,MSZP-PARBESZED,35
Listas,2019EP,01_012_041,MSZP-PARBESZED,31
Listas,2019EP,01_012_042,MSZP-PARBESZED,43
Listas,2019EP,01_012_043,MSZP-PARBESZED,47
Listas,2019EP,01_012_044,MSZP-PARBESZED,53
Listas,2019EP,01_012_045,MSZP-PARBESZED,31
Listas,2019EP,01_012_046,MSZP-PARBESZED,57
Listas,2019EP,01_012_047,MSZP-PARBESZED,41
Listas,2019EP,01_012_048,MSZP-PARBESZED,32
Listas,2019EP,01_012_049,MSZP-PARBESZED,43
Listas,2019EP,01_012_050,MSZP-PARBESZED,46
Listas,2019EP,01_012_051,MSZP-PARBESZED,35
Listas,2019EP,01_012_052,MSZP-PARBESZED,44
Listas,2019EP,01_012_053,MSZP-PARBESZED,39
Listas,2019EP,01_012_054,MSZP-PARBESZED,41
Listas,2019EP,01_012_055,MSZP-PARBESZED,25
Listas,2019EP,01_013_001,MSZP-PARBESZED,54
Listas,2019EP,01_013_002,MSZP-PARBESZED,63
Listas,2019EP,01_013_003,MSZP-PARBESZED,81
Listas,2019EP,01_013_004,MSZP-PARBESZED,69
Listas,2019EP,01_013_005,MSZP-PARBESZED,76
Listas,2019EP,01_013_006,MSZP-PARBESZED,106
Listas,2019EP,01_013_007,MSZP-PARBESZED,47
Listas,2019EP,01_013_008,MSZP-PARBESZED,64
Listas,2019EP,01_013_009,MSZP-PARBESZED,102
Listas,2019EP,01_013_010,MSZP-PARBESZED,97
Listas,2019EP,01_013_011,MSZP-PARBESZED,60
Listas,2019EP,01_013_012,MSZP-PARBESZED,59
Listas,2019EP,01_013_013,MSZP-PARBESZED,85
Listas,2019EP,01_013_014,MSZP-PARBESZED,97
Listas,2019EP,01_013_015,MSZP-PARBESZED,91
Listas,2019EP,01_013_016,MSZP-PARBESZED,64
Listas,2019EP,01_013_017,MSZP-PARBESZED,123
Listas,2019EP,01_013_018,MSZP-PARBESZED,91
Listas,2019EP,01_013_019,MSZP-PARBESZED,82
Listas,2019EP,01_013_020,MSZP-PARBESZED,76
Listas,2019EP,01_013_021,MSZP-PARBESZED,77
Listas,2019EP,01_013_022,MSZP-PARBESZED,107
Listas,2019EP,01_013_023,MSZP-PARBESZED,75
Listas,2019EP,01_013_024,MSZP-PARBESZED,78
Listas,2019EP,01_013_025,MSZP-PARBESZED,66
Listas,2019EP,01_013_026,MSZP-PARBESZED,51
Listas,2019EP,01_013_027,MSZP-PARBESZED,48
Listas,2019EP,01_013_028,MSZP-PARBESZED,76
Listas,2019EP,01_013_029,MSZP-PARBESZED,86
Listas,2019EP,01_013_030,MSZP-PARBESZED,95
Listas,2019EP,01_013_031,MSZP-PARBESZED,93
Listas,2019EP,01_013_032,MSZP-PARBESZED,83
Listas,2019EP,01_013_033,MSZP-PARBESZED,64
Listas,2019EP,01_013_034,MSZP-PARBESZED,219
Listas,2019EP,01_013_035,MSZP-PARBESZED,89
Listas,2019EP,01_013_036,MSZP-PARBESZED,66
Listas,2019EP,01_013_037,MSZP-PARBESZED,79
Listas,2019EP,01_013_038,MSZP-PARBESZED,58
Listas,2019EP,01_013_039,MSZP-PARBESZED,108
Listas,2019EP,01_013_040,MSZP-PARBESZED,16
Listas,2019EP,01_013_041,MSZP-PARBESZED,51
Listas,2019EP,01_013_042,MSZP-PARBESZED,62
Listas,2019EP,01_013_043,MSZP-PARBESZED,36
Listas,2019EP,01_013_044,MSZP-PARBESZED,93
Listas,2019EP,01_013_045,MSZP-PARBESZED,48
Listas,2019EP,01_013_046,MSZP-PARBESZED,31
Listas,2019EP,01_013_047,MSZP-PARBESZED,46
Listas,2019EP,01_013_048,MSZP-PARBESZED,62
Listas,2019EP,01_013_049,MSZP-PARBESZED,42
Listas,2019EP,01_013_050,MSZP-PARBESZED,63
Listas,2019EP,01_013_051,MSZP-PARBESZED,57
Listas,2019EP,01_013_052,MSZP-PARBESZED,46
Listas,2019EP,01_013_053,MSZP-PARBESZED,46
Listas,2019EP,01_013_054,MSZP-PARBESZED,62
Listas,2019EP,01_013_055,MSZP-PARBESZED,91
Listas,2019EP,01_013_056,MSZP-PARBESZED,53
Listas,2019EP,01_013_057,MSZP-PARBESZED,52
Listas,2019EP,01_013_058,MSZP-PARBESZED,51
Listas,2019EP,01_013_059,MSZP-PARBESZED,77
Listas,2019EP,01_013_060,MSZP-PARBESZED,96
Listas,2019EP,01_013_061,MSZP-PARBESZED,99
Listas,2019EP,01_013_062,MSZP-PARBESZED,53
Listas,2019EP,01_013_063,MSZP-PARBESZED,71
Listas,2019EP,01_013_064,MSZP-PARBESZED,77
Listas,2019EP,01_013_065,MSZP-PARBESZED,66
Listas,2019EP,01_013_066,MSZP-PARBESZED,92
Listas,2019EP,01_013_067,MSZP-PARBESZED,93
Listas,2019EP,01_013_068,MSZP-PARBESZED,107
Listas,2019EP,01_013_069,MSZP-PARBESZED,77
Listas,2019EP,01_013_070,MSZP-PARBESZED,64
Listas,2019EP,01_013_071,MSZP-PARBESZED,60
Listas,2019EP,01_013_072,MSZP-PARBESZED,46
Listas,2019EP,01_013_073,MSZP-PARBESZED,88
Listas,2019EP,01_013_074,MSZP-PARBESZED,97
Listas,2019EP,01_013_075,MSZP-PARBESZED,53
Listas,2019EP,01_013_076,MSZP-PARBESZED,47
Listas,2019EP,01_013_077,MSZP-PARBESZED,90
Listas,2019EP,01_013_078,MSZP-PARBESZED,49
Listas,2019EP,01_013_079,MSZP-PARBESZED,92
Listas,2019EP,01_013_080,MSZP-PARBESZED,63
Listas,2019EP,01_013_081,MSZP-PARBESZED,80
Listas,2019EP,01_013_082,MSZP-PARBESZED,88
Listas,2019EP,01_013_083,MSZP-PARBESZED,73
Listas,2019EP,01_013_084,MSZP-PARBESZED,53
Listas,2019EP,01_013_085,MSZP-PARBESZED,38
Listas,2019EP,01_013_086,MSZP-PARBESZED,35
Listas,2019EP,01_013_087,MSZP-PARBESZED,64
Listas,2019EP,01_014_001,MSZP-PARBESZED,76
Listas,2019EP,01_014_002,MSZP-PARBESZED,45
Listas,2019EP,01_014_003,MSZP-PARBESZED,66
Listas,2019EP,01_014_004,MSZP-PARBESZED,86
Listas,2019EP,01_014_005,MSZP-PARBESZED,78
Listas,2019EP,01_014_006,MSZP-PARBESZED,90
Listas,2019EP,01_014_007,MSZP-PARBESZED,71
Listas,2019EP,01_014_008,MSZP-PARBESZED,52
Listas,2019EP,01_014_009,MSZP-PARBESZED,70
Listas,2019EP,01_014_010,MSZP-PARBESZED,41
Listas,2019EP,01_014_011,MSZP-PARBESZED,59
Listas,2019EP,01_014_012,MSZP-PARBESZED,78
Listas,2019EP,01_014_013,MSZP-PARBESZED,45
Listas,2019EP,01_014_014,MSZP-PARBESZED,40
Listas,2019EP,01_014_015,MSZP-PARBESZED,50
Listas,2019EP,01_014_016,MSZP-PARBESZED,86
Listas,2019EP,01_014_017,MSZP-PARBESZED,77
Listas,2019EP,01_014_018,MSZP-PARBESZED,75
Listas,2019EP,01_014_019,MSZP-PARBESZED,77
Listas,2019EP,01_014_020,MSZP-PARBESZED,70
Listas,2019EP,01_014_021,MSZP-PARBESZED,65
Listas,2019EP,01_014_022,MSZP-PARBESZED,68
Listas,2019EP,01_014_023,MSZP-PARBESZED,203
Listas,2019EP,01_014_024,MSZP-PARBESZED,74
Listas,2019EP,01_014_025,MSZP-PARBESZED,77
Listas,2019EP,01_014_026,MSZP-PARBESZED,69
Listas,2019EP,01_014_027,MSZP-PARBESZED,65
Listas,2019EP,01_014_028,MSZP-PARBESZED,65
Listas,2019EP,01_014_029,MSZP-PARBESZED,70
Listas,2019EP,01_014_030,MSZP-PARBESZED,74
Listas,2019EP,01_014_031,MSZP-PARBESZED,58
Listas,2019EP,01_014_032,MSZP-PARBESZED,76
Listas,2019EP,01_014_033,MSZP-PARBESZED,60
Listas,2019EP,01_014_034,MSZP-PARBESZED,70
Listas,2019EP,01_014_035,MSZP-PARBESZED,78
Listas,2019EP,01_014_036,MSZP-PARBESZED,56
Listas,2019EP,01_014_037,MSZP-PARBESZED,78
Listas,2019EP,01_014_038,MSZP-PARBESZED,90
Listas,2019EP,01_014_039,MSZP-PARBESZED,61
Listas,2019EP,01_014_040,MSZP-PARBESZED,77
Listas,2019EP,01_014_041,MSZP-PARBESZED,85
Listas,2019EP,01_014_042,MSZP-PARBESZED,85
Listas,2019EP,01_014_043,MSZP-PARBESZED,94
Listas,2019EP,01_014_044,MSZP-PARBESZED,82
Listas,2019EP,01_014_045,MSZP-PARBESZED,87
Listas,2019EP,01_014_046,MSZP-PARBESZED,95
Listas,2019EP,01_014_047,MSZP-PARBESZED,73
Listas,2019EP,01_014_048,MSZP-PARBESZED,74
Listas,2019EP,01_014_049,MSZP-PARBESZED,66
Listas,2019EP,01_014_050,MSZP-PARBESZED,62
Listas,2019EP,01_014_051,MSZP-PARBESZED,79
Listas,2019EP,01_014_052,MSZP-PARBESZED,52
Listas,2019EP,01_014_053,MSZP-PARBESZED,57
Listas,2019EP,01_014_054,MSZP-PARBESZED,71
Listas,2019EP,01_014_055,MSZP-PARBESZED,70
Listas,2019EP,01_014_056,MSZP-PARBESZED,92
Listas,2019EP,01_014_057,MSZP-PARBESZED,92
Listas,2019EP,01_014_058,MSZP-PARBESZED,45
Listas,2019EP,01_014_059,MSZP-PARBESZED,70
Listas,2019EP,01_014_060,MSZP-PARBESZED,73
Listas,2019EP,01_014_061,MSZP-PARBESZED,77
Listas,2019EP,01_014_062,MSZP-PARBESZED,79
Listas,2019EP,01_014_063,MSZP-PARBESZED,81
Listas,2019EP,01_014_064,MSZP-PARBESZED,84
Listas,2019EP,01_014_065,MSZP-PARBESZED,68
Listas,2019EP,01_014_066,MSZP-PARBESZED,52
Listas,2019EP,01_014_067,MSZP-PARBESZED,67
Listas,2019EP,01_014_068,MSZP-PARBESZED,68
Listas,2019EP,01_014_069,MSZP-PARBESZED,84
Listas,2019EP,01_014_070,MSZP-PARBESZED,84
Listas,2019EP,01_014_071,MSZP-PARBESZED,62
Listas,2019EP,01_014_072,MSZP-PARBESZED,73
Listas,2019EP,01_014_073,MSZP-PARBESZED,73
Listas,2019EP,01_014_074,MSZP-PARBESZED,77
Listas,2019EP,01_014_075,MSZP-PARBESZED,69
Listas,2019EP,01_015_001,MSZP-PARBESZED,32
Listas,2019EP,01_015_002,MSZP-PARBESZED,43
Listas,2019EP,01_015_003,MSZP-PARBESZED,67
Listas,2019EP,01_015_004,MSZP-PARBESZED,37
Listas,2019EP,01_015_005,MSZP-PARBESZED,28
Listas,2019EP,01_015_006,MSZP-PARBESZED,46
Listas,2019EP,01_015_007,MSZP-PARBESZED,39
Listas,2019EP,01_015_008,MSZP-PARBESZED,40
Listas,2019EP,01_015_009,MSZP-PARBESZED,24
Listas,2019EP,01_015_010,MSZP-PARBESZED,23
Listas,2019EP,01_015_011,MSZP-PARBESZED,27
Listas,2019EP,01_015_012,MSZP-PARBESZED,42
Listas,2019EP,01_015_013,MSZP-PARBESZED,45
Listas,2019EP,01_015_014,MSZP-PARBESZED,28
Listas,2019EP,01_015_015,MSZP-PARBESZED,90
Listas,2019EP,01_015_016,MSZP-PARBESZED,45
Listas,2019EP,01_015_017,MSZP-PARBESZED,27
Listas,2019EP,01_015_018,MSZP-PARBESZED,27
Listas,2019EP,01_015_019,MSZP-PARBESZED,33
Listas,2019EP,01_015_020,MSZP-PARBESZED,32
Listas,2019EP,01_015_021,MSZP-PARBESZED,35
Listas,2019EP,01_015_022,MSZP-PARBESZED,37
Listas,2019EP,01_015_023,MSZP-PARBESZED,34
Listas,2019EP,01_015_024,MSZP-PARBESZED,27
Listas,2019EP,01_015_025,MSZP-PARBESZED,33
Listas,2019EP,01_015_026,MSZP-PARBESZED,46
Listas,2019EP,01_015_027,MSZP-PARBESZED,37
Listas,2019EP,01_015_028,MSZP-PARBESZED,45
Listas,2019EP,01_015_029,MSZP-PARBESZED,40
Listas,2019EP,01_015_030,MSZP-PARBESZED,22
Listas,2019EP,01_015_031,MSZP-PARBESZED,35
Listas,2019EP,01_015_032,MSZP-PARBESZED,35
Listas,2019EP,01_015_033,MSZP-PARBESZED,35
Listas,2019EP,01_015_034,MSZP-PARBESZED,27
Listas,2019EP,01_015_035,MSZP-PARBESZED,58
Listas,2019EP,01_015_036,MSZP-PARBESZED,35
Listas,2019EP,01_015_037,MSZP-PARBESZED,29
Listas,2019EP,01_015_038,MSZP-PARBESZED,34
Listas,2019EP,01_015_039,MSZP-PARBESZED,35
Listas,2019EP,01_015_040,MSZP-PARBESZED,26
Listas,2019EP,01_015_041,MSZP-PARBESZED,19
Listas,2019EP,01_015_042,MSZP-PARBESZED,24
Listas,2019EP,01_015_043,MSZP-PARBESZED,35
Listas,2019EP,01_015_044,MSZP-PARBESZED,31
Listas,2019EP,01_015_045,MSZP-PARBESZED,25
Listas,2019EP,01_015_046,MSZP-PARBESZED,29
Listas,2019EP,01_015_047,MSZP-PARBESZED,27
Listas,2019EP,01_015_048,MSZP-PARBESZED,15
Listas,2019EP,01_015_049,MSZP-PARBESZED,53
Listas,2019EP,01_015_050,MSZP-PARBESZED,23
Listas,2019EP,01_015_051,MSZP-PARBESZED,15
Listas,2019EP,01_015_052,MSZP-PARBESZED,32
Listas,2019EP,01_015_053,MSZP-PARBESZED,18
Listas,2019EP,01_015_054,MSZP-PARBESZED,20
Listas,2019EP,01_015_055,MSZP-PARBESZED,18
Listas,2019EP,01_015_056,MSZP-PARBESZED,38
Listas,2019EP,01_015_057,MSZP-PARBESZED,22
Listas,2019EP,01_015_058,MSZP-PARBESZED,28
Listas,2019EP,01_015_059,MSZP-PARBESZED,21
Listas,2019EP,01_015_060,MSZP-PARBESZED,28
Listas,2019EP,01_015_061,MSZP-PARBESZED,40
Listas,2019EP,01_015_062,MSZP-PARBESZED,30
Listas,2019EP,01_015_063,MSZP-PARBESZED,36
Listas,2019EP,01_015_064,MSZP-PARBESZED,45
Listas,2019EP,01_015_065,MSZP-PARBESZED,38
Listas,2019EP,01_015_066,MSZP-PARBESZED,37
Listas,2019EP,01_015_067,MSZP-PARBESZED,33
Listas,2019EP,01_015_068,MSZP-PARBESZED,25
Listas,2019EP,01_015_069,MSZP-PARBESZED,30
Listas,2019EP,01_015_070,MSZP-PARBESZED,23
Listas,2019EP,01_016_001,MSZP-PARBESZED,28
Listas,2019EP,01_016_002,MSZP-PARBESZED,33
Listas,2019EP,01_016_003,MSZP-PARBESZED,52
Listas,2019EP,01_016_004,MSZP-PARBESZED,37
Listas,2019EP,01_016_005,MSZP-PARBESZED,29
Listas,2019EP,01_016_006,MSZP-PARBESZED,42
Listas,2019EP,01_016_007,MSZP-PARBESZED,36
